order_item_id,order_id,item_id,size_id,quantity,price_at_time
9091,4566,15,43,3,11.91
9092,4566,13,38,3,19.05
9093,4567,13,37,3,15.82
9094,4567,1,1,1,11.51
9095,4568,13,39,1,9.68
9096,4568,6,17,1,14.18
9097,4569,2,4,1,13.38
9098,4569,20,60,1,12.23
9099,4570,5,14,3,18.78
9100,4570,13,39,2,9.68
9101,4571,6,17,3,14.18
9102,4572,20,59,1,6.03
9103,4572,1,1,2,11.51
9104,4573,20,58,2,19.27
9105,4573,16,48,2,13.18
9106,4573,12,35,1,13.89
9107,4574,9,27,2,10.83
9108,4575,13,38,1,19.05
9109,4576,9,25,3,18.6
9110,4576,13,39,2,9.68
9111,4577,15,44,3,8.36
9112,4578,20,59,2,6.03
9113,4578,20,60,1,12.23
9114,4579,1,3,2,9.97
9115,4579,12,35,2,13.89
9116,4579,12,35,1,13.89
9117,4580,2,6,2,6.59
9118,4581,20,59,3,6.03
9119,4581,6,18,2,15.32
9120,4582,7,19,3,7.02
9121,4582,6,16,2,18.54
9122,4583,3,7,3,15.71
9123,4583,2,6,1,6.59
9124,4583,10,29,3,12.51
9125,4584,1,1,3,11.51
9126,4585,4,11,3,11.15
9127,4586,17,51,3,5.51
9128,4586,8,24,2,16.24
9129,4586,6,17,2,14.18
9130,4587,9,26,2,14.89
9131,4587,19,55,1,12.34
9132,4587,15,45,2,19.74
9133,4588,20,58,3,19.27
9134,4588,6,17,3,14.18
9135,4588,6,16,3,18.54
9136,4589,2,4,1,13.38
9137,4590,10,28,1,10.9
9138,4590,11,31,2,12.13
9139,4590,14,42,3,13.7
9140,4591,19,55,1,12.34
9141,4591,20,60,3,12.23
9142,4592,4,11,1,11.15
9143,4592,1,1,2,11.51
9144,4593,15,43,3,11.91
9145,4594,8,24,1,16.24
9146,4594,5,15,1,12.81
9147,4594,13,37,3,15.82
9148,4595,1,1,3,11.51
9149,4595,9,26,3,14.89
9150,4596,20,58,2,19.27
9151,4596,7,19,1,7.02
9152,4596,14,42,2,13.7
9153,4597,9,26,2,14.89
9154,4597,17,51,1,5.51
9155,4598,10,29,1,12.51
9156,4598,3,9,1,13.91
9157,4599,7,21,2,13.85
9158,4600,9,25,2,18.6
9159,4601,3,7,2,15.71
9160,4601,12,34,1,18.33
9161,4602,9,26,3,14.89
9162,4602,16,48,1,13.18
9163,4603,9,25,1,18.6
9164,4604,10,29,1,12.51
9165,4604,14,42,1,13.7
9166,4604,1,1,1,11.51
9167,4605,10,28,1,10.9
9168,4605,13,39,2,9.68
9169,4605,12,35,2,13.89
9170,4606,17,49,1,14.69
9171,4607,13,39,2,9.68
9172,4608,2,6,2,6.59
9173,4609,1,3,3,9.97
9174,4609,12,35,3,13.89
9175,4610,10,28,3,10.9
9176,4610,4,12,1,19.06
9177,4610,2,4,2,13.38
9178,4611,2,6,1,6.59
9179,4611,18,54,3,9.04
9180,4611,1,1,2,11.51
9181,4612,20,58,1,19.27
9182,4613,6,16,1,18.54
9183,4613,9,27,3,10.83
9184,4613,4,10,3,6.89
9185,4614,14,41,3,5.25
9186,4615,11,33,2,15.68
9187,4615,13,38,3,19.05
9188,4616,6,16,2,18.54
9189,4617,18,53,3,9.01
9190,4618,6,18,3,15.32
9191,4619,18,52,3,5.28
9192,4619,17,49,1,14.69
9193,4620,20,60,2,12.23
9194,4620,1,1,2,11.51
9195,4621,1,1,3,11.51
9196,4622,7,19,3,7.02
9197,4622,18,53,1,9.01
9198,4623,5,15,1,12.81
9199,4624,4,12,2,19.06
9200,4624,4,10,1,6.89
9201,4624,10,28,1,10.9
9202,4625,18,53,1,9.01
9203,4626,6,18,1,15.32
9204,4626,3,9,2,13.91
9205,4626,17,50,2,15.34
9206,4627,9,27,3,10.83
9207,4627,6,18,3,15.32
9208,4627,10,30,2,9.99
9209,4628,17,50,2,15.34
9210,4629,6,18,1,15.32
9211,4629,3,9,2,13.91
9212,4629,12,34,2,18.33
9213,4630,19,55,2,12.34
9214,4631,13,38,3,19.05
9215,4632,2,5,3,14.74
9216,4633,13,37,2,15.82
9217,4633,11,33,3,15.68
9218,4634,8,24,3,16.24
9219,4634,15,44,2,8.36
9220,4635,13,38,3,19.05
9221,4635,12,35,2,13.89
9222,4635,17,51,2,5.51
9223,4636,11,31,1,12.13
9224,4637,7,20,2,12.01
9225,4637,15,45,1,19.74
9226,4637,6,16,1,18.54
9227,4638,15,44,2,8.36
9228,4639,2,4,1,13.38
9229,4639,10,29,3,12.51
9230,4639,16,48,3,13.18
9231,4640,5,15,1,12.81
9232,4640,9,26,1,14.89
9233,4641,16,46,1,18.68
9234,4641,11,31,3,12.13
9235,4641,16,48,1,13.18
9236,4642,12,34,2,18.33
9237,4642,9,26,3,14.89
9238,4642,12,35,2,13.89
9239,4643,16,48,2,13.18
9240,4644,3,7,1,15.71
9241,4645,9,26,2,14.89
9242,4646,20,60,1,12.23
9243,4647,3,9,1,13.91
9244,4647,8,23,2,16.36
9245,4648,9,25,3,18.6
9246,4649,8,22,3,15.06
9247,4650,16,48,2,13.18
9248,4650,19,57,3,9.39
9249,4650,19,57,2,9.39
9250,4651,5,13,3,9.31
9251,4652,14,41,2,5.25
9252,4652,6,16,3,18.54
9253,4652,12,35,2,13.89
9254,4653,10,29,2,12.51
9255,4653,9,26,1,14.89
9256,4653,10,29,2,12.51
9257,4654,13,38,1,19.05
9258,4654,7,19,2,7.02
9259,4655,16,48,2,13.18
9260,4656,16,46,1,18.68
9261,4657,16,46,1,18.68
9262,4657,14,41,3,5.25
9263,4658,14,41,1,5.25
9264,4658,9,25,1,18.6
9265,4659,11,31,3,12.13
9266,4660,1,1,3,11.51
9267,4661,12,35,2,13.89
9268,4661,9,26,2,14.89
9269,4661,17,50,2,15.34
9270,4662,2,4,2,13.38
9271,4663,16,46,3,18.68
9272,4663,1,3,1,9.97
9273,4663,12,34,1,18.33
9274,4664,14,40,2,6.75
9275,4664,13,38,1,19.05
9276,4664,10,29,3,12.51
9277,4665,14,40,1,6.75
9278,4665,9,27,1,10.83
9279,4665,4,11,1,11.15
9280,4666,7,20,3,12.01
9281,4667,14,42,2,13.7
9282,4667,18,53,3,9.01
9283,4667,8,24,2,16.24
9284,4668,10,29,3,12.51
9285,4668,2,5,1,14.74
9286,4668,1,3,1,9.97
9287,4669,3,7,2,15.71
9288,4669,18,53,1,9.01
9289,4670,1,2,1,7.73
9290,4671,17,49,1,14.69
9291,4672,18,53,1,9.01
9292,4673,15,44,1,8.36
9293,4674,2,5,3,14.74
9294,4675,18,52,1,5.28
9295,4676,7,21,2,13.85
9296,4676,12,35,1,13.89
9297,4676,1,2,3,7.73
9298,4677,13,39,3,9.68
9299,4678,4,12,1,19.06
9300,4679,9,27,3,10.83
9301,4679,19,56,1,9.11
9302,4680,16,47,1,13.21
9303,4681,18,53,1,9.01
9304,4681,13,38,2,19.05
9305,4682,15,45,3,19.74
9306,4683,9,25,2,18.6
9307,4683,4,10,2,6.89
9308,4684,17,51,2,5.51
9309,4684,20,58,2,19.27
9310,4684,8,22,3,15.06
9311,4685,15,44,1,8.36
9312,4685,5,15,2,12.81
9313,4685,11,33,2,15.68
9314,4686,2,4,2,13.38
9315,4686,13,37,2,15.82
9316,4686,13,39,1,9.68
9317,4687,6,18,2,15.32
9318,4687,8,23,3,16.36
9319,4688,18,54,2,9.04
9320,4689,10,28,2,10.9
9321,4689,14,41,2,5.25
9322,4689,18,52,3,5.28
9323,4690,4,10,1,6.89
9324,4691,15,45,3,19.74
9325,4691,12,34,1,18.33
9326,4691,11,33,3,15.68
9327,4692,8,22,3,15.06
9328,4693,7,20,3,12.01
9329,4693,12,34,1,18.33
9330,4693,5,15,2,12.81
9331,4694,11,33,1,15.68
9332,4694,3,7,2,15.71
9333,4695,11,33,1,15.68
9334,4696,9,26,3,14.89
9335,4696,3,7,2,15.71
9336,4697,2,4,2,13.38
9337,4697,8,24,2,16.24
9338,4697,13,37,1,15.82
9339,4698,14,41,1,5.25
9340,4698,13,38,1,19.05
9341,4698,14,42,2,13.7
9342,4699,12,36,3,10.05
9343,4700,19,56,3,9.11
9344,4700,16,47,1,13.21
9345,4700,2,6,3,6.59
9346,4701,14,40,1,6.75
9347,4701,19,57,1,9.39
9348,4701,18,54,3,9.04
9349,4702,6,18,3,15.32
9350,4703,16,46,3,18.68
9351,4703,12,34,1,18.33
9352,4704,16,47,1,13.21
9353,4704,8,22,3,15.06
9354,4705,9,26,1,14.89
9355,4705,14,42,2,13.7
9356,4706,6,16,1,18.54
9357,4706,14,42,2,13.7
9358,4706,1,2,1,7.73
9359,4707,20,59,2,6.03
9360,4708,15,43,3,11.91
9361,4708,1,3,2,9.97
9362,4708,4,11,1,11.15
9363,4709,18,52,1,5.28
9364,4709,20,59,2,6.03
9365,4710,5,13,3,9.31
9366,4710,18,53,3,9.01
9367,4711,16,47,1,13.21
9368,4712,12,34,2,18.33
9369,4712,5,14,1,18.78
9370,4712,14,40,1,6.75
9371,4713,15,45,1,19.74
9372,4713,15,43,3,11.91
9373,4714,8,23,2,16.36
9374,4714,9,27,3,10.83
9375,4715,2,5,2,14.74
9376,4715,3,8,2,9.21
9377,4715,6,18,2,15.32
9378,4716,6,16,2,18.54
9379,4716,5,15,1,12.81
9380,4717,4,10,2,6.89
9381,4717,3,7,1,15.71
9382,4717,17,51,1,5.51
9383,4718,12,36,3,10.05
9384,4719,20,59,1,6.03
9385,4720,11,33,3,15.68
9386,4720,9,25,1,18.6
9387,4720,1,3,2,9.97
9388,4721,1,3,3,9.97
9389,4721,5,13,3,9.31
9390,4722,20,59,2,6.03
9391,4723,18,54,3,9.04
9392,4723,14,42,1,13.7
9393,4723,6,18,3,15.32
9394,4724,12,35,1,13.89
9395,4724,4,12,3,19.06
9396,4725,12,34,3,18.33
9397,4726,5,14,3,18.78
9398,4726,5,13,2,9.31
9399,4726,12,35,1,13.89
9400,4727,7,21,2,13.85
9401,4727,3,7,3,15.71
9402,4728,2,5,1,14.74
9403,4729,15,43,1,11.91
9404,4729,4,10,1,6.89
9405,4730,2,4,3,13.38
9406,4730,19,57,1,9.39
9407,4731,3,7,3,15.71
9408,4732,19,55,2,12.34
9409,4732,6,18,2,15.32
9410,4732,10,30,1,9.99
9411,4733,11,31,3,12.13
9412,4733,6,16,1,18.54
9413,4733,6,17,3,14.18
9414,4734,9,25,3,18.6
9415,4735,5,13,2,9.31
9416,4736,1,3,1,9.97
9417,4736,9,27,1,10.83
9418,4737,8,22,3,15.06
9419,4738,12,34,1,18.33
9420,4738,5,14,1,18.78
9421,4738,16,48,2,13.18
9422,4739,19,55,1,12.34
9423,4739,10,28,1,10.9
9424,4740,18,54,1,9.04
9425,4740,5,14,3,18.78
9426,4740,8,23,3,16.36
9427,4741,9,26,2,14.89
9428,4741,4,12,1,19.06
9429,4742,11,31,3,12.13
9430,4742,8,22,1,15.06
9431,4743,8,24,1,16.24
9432,4743,9,26,2,14.89
9433,4744,19,57,3,9.39
9434,4744,8,22,1,15.06
9435,4745,19,57,3,9.39
9436,4746,12,35,1,13.89
9437,4746,1,2,3,7.73
9438,4746,8,24,3,16.24
9439,4747,14,41,3,5.25
9440,4748,20,59,2,6.03
9441,4749,19,55,3,12.34
9442,4749,13,38,2,19.05
9443,4750,7,20,1,12.01
9444,4751,18,53,1,9.01
9445,4751,15,43,3,11.91
9446,4751,17,49,3,14.69
9447,4752,11,32,2,11.34
9448,4752,18,54,1,9.04
9449,4753,15,43,1,11.91
9450,4753,7,21,1,13.85
9451,4754,16,47,3,13.21
9452,4754,6,17,2,14.18
9453,4755,3,7,1,15.71
9454,4755,11,31,2,12.13
9455,4756,15,45,2,19.74
9456,4756,13,39,3,9.68
9457,4757,14,42,2,13.7
9458,4757,2,4,2,13.38
9459,4758,11,31,2,12.13
9460,4758,6,16,3,18.54
9461,4758,13,38,3,19.05
9462,4759,9,26,2,14.89
9463,4759,19,57,3,9.39
9464,4759,20,59,2,6.03
9465,4760,7,19,2,7.02
9466,4760,10,29,2,12.51
9467,4761,8,22,3,15.06
9468,4761,2,6,3,6.59
9469,4761,16,48,3,13.18
9470,4762,13,39,2,9.68
9471,4762,14,42,1,13.7
9472,4762,3,9,1,13.91
9473,4763,10,29,2,12.51
9474,4764,15,44,1,8.36
9475,4764,6,16,3,18.54
9476,4764,14,42,3,13.7
9477,4765,5,15,1,12.81
9478,4765,11,32,3,11.34
9479,4766,15,43,2,11.91
9480,4766,17,50,1,15.34
9481,4766,13,37,1,15.82
9482,4767,20,60,1,12.23
9483,4768,1,2,1,7.73
9484,4768,7,19,2,7.02
9485,4769,9,27,2,10.83
9486,4769,7,21,1,13.85
9487,4769,1,2,3,7.73
9488,4770,12,36,3,10.05
9489,4770,1,2,2,7.73
9490,4770,1,2,2,7.73
9491,4771,4,10,3,6.89
9492,4771,7,19,3,7.02
9493,4772,12,36,1,10.05
9494,4772,18,54,3,9.04
9495,4773,5,13,2,9.31
9496,4773,13,38,2,19.05
9497,4774,15,44,1,8.36
9498,4774,11,31,3,12.13
9499,4775,2,4,1,13.38
9500,4775,7,20,3,12.01
9501,4776,7,20,3,12.01
9502,4776,19,56,3,9.11
9503,4777,1,3,2,9.97
9504,4777,8,24,1,16.24
9505,4778,3,8,2,9.21
9506,4778,10,29,2,12.51
9507,4778,20,60,2,12.23
9508,4779,5,13,2,9.31
9509,4780,15,43,1,11.91
9510,4780,13,38,3,19.05
9511,4780,11,31,3,12.13
9512,4781,3,9,2,13.91
9513,4782,4,12,2,19.06
9514,4782,20,59,1,6.03
9515,4783,18,53,3,9.01
9516,4783,2,5,3,14.74
9517,4784,16,47,2,13.21
9518,4784,2,4,3,13.38
9519,4785,10,30,1,9.99
9520,4785,12,36,2,10.05
9521,4786,8,24,2,16.24
9522,4787,17,51,3,5.51
9523,4787,16,46,3,18.68
9524,4787,18,54,1,9.04
9525,4788,14,42,3,13.7
9526,4788,1,2,2,7.73
9527,4789,18,54,2,9.04
9528,4789,19,56,1,9.11
9529,4790,12,36,2,10.05
9530,4790,12,36,2,10.05
9531,4791,16,47,2,13.21
9532,4792,9,25,1,18.6
9533,4792,17,49,1,14.69
9534,4793,14,42,1,13.7
9535,4794,20,59,2,6.03
9536,4794,1,2,1,7.73
9537,4795,16,46,3,18.68
9538,4795,14,41,1,5.25
9539,4796,8,23,3,16.36
9540,4796,18,54,2,9.04
9541,4797,5,15,3,12.81
9542,4797,10,30,2,9.99
9543,4798,19,57,2,9.39
9544,4799,9,27,1,10.83
9545,4800,15,43,3,11.91
9546,4800,11,31,1,12.13
9547,4801,17,50,2,15.34
9548,4801,2,4,2,13.38
9549,4802,13,38,3,19.05
9550,4803,2,5,2,14.74
9551,4803,3,7,3,15.71
9552,4804,15,43,3,11.91
9553,4804,18,52,2,5.28
9554,4804,1,2,3,7.73
9555,4805,14,41,3,5.25
9556,4805,10,30,3,9.99
9557,4805,11,33,3,15.68
9558,4806,18,52,3,5.28
9559,4806,19,57,1,9.39
9560,4807,13,39,3,9.68
9561,4807,18,53,2,9.01
9562,4808,3,9,2,13.91
9563,4808,8,24,1,16.24
9564,4809,8,23,3,16.36
9565,4810,2,5,1,14.74
9566,4811,8,22,1,15.06
9567,4812,10,28,1,10.9
9568,4813,11,33,2,15.68
9569,4813,18,52,3,5.28
9570,4814,11,33,2,15.68
9571,4814,14,42,2,13.7
9572,4814,8,24,3,16.24
9573,4815,8,22,1,15.06
9574,4815,16,46,2,18.68
9575,4815,1,1,2,11.51
9576,4816,5,15,3,12.81
9577,4817,16,48,3,13.18
9578,4817,2,4,1,13.38
9579,4818,16,47,2,13.21
9580,4819,17,51,1,5.51
9581,4819,9,25,1,18.6
9582,4819,14,40,3,6.75
9583,4820,15,45,1,19.74
9584,4821,11,32,1,11.34
9585,4821,8,24,3,16.24
9586,4821,14,42,1,13.7
9587,4822,2,4,2,13.38
9588,4822,5,15,3,12.81
9589,4823,4,11,1,11.15
9590,4824,2,4,2,13.38
9591,4824,8,24,3,16.24
9592,4825,4,11,3,11.15
9593,4825,1,1,2,11.51
9594,4826,1,1,3,11.51
9595,4827,9,27,1,10.83
9596,4827,10,30,2,9.99
9597,4827,4,10,1,6.89
9598,4828,20,58,3,19.27
9599,4828,12,35,3,13.89
9600,4828,11,32,1,11.34
9601,4829,12,35,3,13.89
9602,4830,3,7,1,15.71
9603,4831,6,18,2,15.32
9604,4832,17,50,3,15.34
9605,4833,5,13,1,9.31
9606,4834,4,11,2,11.15
9607,4835,18,52,1,5.28
9608,4835,11,32,1,11.34
9609,4836,12,36,3,10.05
9610,4837,16,46,2,18.68
9611,4837,2,4,3,13.38
9612,4837,5,15,3,12.81
9613,4838,8,23,3,16.36
9614,4838,7,20,1,12.01
9615,4839,20,58,3,19.27
9616,4840,14,41,1,5.25
9617,4840,8,23,3,16.36
9618,4841,9,27,1,10.83
9619,4841,9,26,1,14.89
9620,4841,17,51,2,5.51
9621,4842,16,48,3,13.18
9622,4842,8,24,2,16.24
9623,4843,9,27,1,10.83
9624,4844,11,33,2,15.68
9625,4845,6,18,1,15.32
9626,4845,2,4,2,13.38
9627,4846,1,3,1,9.97
9628,4846,5,13,1,9.31
9629,4846,5,14,2,18.78
9630,4847,15,45,2,19.74
9631,4847,5,14,2,18.78
9632,4847,15,44,1,8.36
9633,4848,20,59,3,6.03
9634,4848,13,39,2,9.68
9635,4848,18,53,1,9.01
9636,4849,15,45,3,19.74
9637,4850,3,7,2,15.71
9638,4850,10,30,2,9.99
9639,4851,16,47,1,13.21
9640,4851,8,22,3,15.06
9641,4851,8,22,2,15.06
9642,4852,13,38,2,19.05
9643,4853,18,53,3,9.01
9644,4853,15,43,2,11.91
9645,4853,3,7,3,15.71
9646,4854,14,40,2,6.75
9647,4854,14,41,1,5.25
9648,4855,3,8,1,9.21
9649,4856,2,6,2,6.59
9650,4857,11,31,2,12.13
9651,4858,6,18,3,15.32
9652,4858,20,60,1,12.23
9653,4859,1,2,3,7.73
9654,4860,14,40,2,6.75
9655,4860,4,12,1,19.06
9656,4861,10,28,2,10.9
9657,4861,8,24,2,16.24
9658,4861,15,43,3,11.91
9659,4862,7,21,3,13.85
9660,4862,6,18,1,15.32
9661,4862,19,57,2,9.39
9662,4863,6,16,2,18.54
9663,4864,18,53,2,9.01
9664,4864,18,54,1,9.04
9665,4865,15,43,3,11.91
9666,4866,17,49,3,14.69
9667,4866,6,17,3,14.18
9668,4866,10,30,1,9.99
9669,4867,15,45,2,19.74
9670,4867,17,49,1,14.69
9671,4868,17,50,3,15.34
9672,4869,17,50,2,15.34
9673,4869,10,30,2,9.99
9674,4870,13,39,3,9.68
9675,4870,6,16,2,18.54
9676,4870,10,29,2,12.51
9677,4871,14,40,2,6.75
9678,4872,19,57,3,9.39
9679,4873,19,57,3,9.39
9680,4873,17,50,3,15.34
9681,4873,5,15,2,12.81
9682,4874,12,35,1,13.89
9683,4874,4,10,1,6.89
9684,4874,17,51,2,5.51
9685,4875,2,4,1,13.38
9686,4875,8,24,1,16.24
9687,4875,11,32,3,11.34
9688,4876,12,35,1,13.89
9689,4876,10,29,3,12.51
9690,4876,9,27,3,10.83
9691,4877,3,8,1,9.21
9692,4877,15,44,1,8.36
9693,4878,4,11,1,11.15
9694,4878,9,25,1,18.6
9695,4878,6,18,1,15.32
9696,4879,15,43,1,11.91
9697,4879,11,32,2,11.34
9698,4880,9,26,1,14.89
9699,4881,17,49,2,14.69
9700,4881,13,38,3,19.05
9701,4882,4,11,1,11.15
9702,4883,12,34,3,18.33
9703,4884,2,5,2,14.74
9704,4884,6,17,3,14.18
9705,4884,2,6,2,6.59
9706,4885,6,17,3,14.18
9707,4886,6,16,2,18.54
9708,4887,4,10,1,6.89
9709,4887,3,9,1,13.91
9710,4887,5,15,3,12.81
9711,4888,12,36,3,10.05
9712,4889,14,41,3,5.25
9713,4890,10,29,3,12.51
9714,4891,14,40,1,6.75
9715,4891,4,11,1,11.15
9716,4891,15,45,2,19.74
9717,4892,6,16,1,18.54
9718,4892,2,5,2,14.74
9719,4893,3,8,3,9.21
9720,4894,11,31,2,12.13
9721,4894,12,34,3,18.33
9722,4894,16,48,2,13.18
9723,4895,9,25,3,18.6
9724,4896,8,23,2,16.36
9725,4896,1,3,2,9.97
9726,4896,7,20,1,12.01
9727,4897,7,19,2,7.02
9728,4897,18,54,1,9.04
9729,4898,5,14,3,18.78
9730,4898,16,46,2,18.68
9731,4899,6,18,3,15.32
9732,4899,12,34,2,18.33
9733,4900,8,23,2,16.36
9734,4900,14,41,1,5.25
9735,4901,3,7,3,15.71
9736,4901,10,28,1,10.9
9737,4901,15,45,3,19.74
9738,4902,18,54,2,9.04
9739,4902,11,32,1,11.34
9740,4902,6,16,1,18.54
9741,4903,18,52,2,5.28
9742,4903,19,55,3,12.34
9743,4903,9,27,2,10.83
9744,4904,11,32,1,11.34
9745,4905,12,34,3,18.33
9746,4905,19,56,3,9.11
9747,4905,2,5,2,14.74
9748,4906,10,29,1,12.51
9749,4906,1,3,1,9.97
9750,4907,17,50,3,15.34
9751,4907,9,25,1,18.6
9752,4908,1,3,2,9.97
9753,4908,9,27,3,10.83
9754,4908,16,47,3,13.21
9755,4909,11,32,3,11.34
9756,4910,18,52,1,5.28
9757,4910,4,10,2,6.89
9758,4911,1,2,3,7.73
9759,4912,2,4,1,13.38
9760,4913,13,38,1,19.05
9761,4913,8,23,3,16.36
9762,4913,16,47,1,13.21
9763,4914,9,25,2,18.6
9764,4915,1,1,1,11.51
9765,4915,20,60,2,12.23
9766,4915,18,52,3,5.28
9767,4916,14,40,1,6.75
9768,4917,11,31,2,12.13
9769,4917,11,32,1,11.34
9770,4917,9,27,3,10.83
9771,4918,10,30,2,9.99
9772,4919,6,16,3,18.54
9773,4919,7,19,3,7.02
9774,4919,5,15,2,12.81
9775,4920,4,11,3,11.15
9776,4921,15,45,1,19.74
9777,4921,17,51,1,5.51
9778,4921,6,17,1,14.18
9779,4922,20,60,1,12.23
9780,4923,13,39,1,9.68
9781,4923,6,18,3,15.32
9782,4924,15,44,2,8.36
9783,4924,12,34,2,18.33
9784,4924,12,36,2,10.05
9785,4925,18,53,2,9.01
9786,4925,11,31,3,12.13
9787,4925,4,12,1,19.06
9788,4926,19,56,3,9.11
9789,4926,5,14,2,18.78
9790,4926,15,45,2,19.74
9791,4927,3,7,2,15.71
9792,4927,19,56,3,9.11
9793,4928,9,26,2,14.89
9794,4928,16,47,3,13.21
9795,4928,3,9,3,13.91
9796,4929,19,55,3,12.34
9797,4930,15,44,2,8.36
9798,4930,20,60,3,12.23
9799,4930,6,18,3,15.32
9800,4931,16,47,2,13.21
9801,4931,9,26,1,14.89
9802,4932,14,40,3,6.75
9803,4933,14,42,1,13.7
9804,4933,4,10,3,6.89
9805,4933,2,4,2,13.38
9806,4934,19,57,1,9.39
9807,4934,4,10,1,6.89
9808,4934,15,44,2,8.36
9809,4935,12,36,3,10.05
9810,4936,13,37,1,15.82
9811,4936,2,4,2,13.38
9812,4936,13,39,1,9.68
9813,4937,7,19,2,7.02
9814,4937,18,53,3,9.01
9815,4938,8,24,1,16.24
9816,4938,17,50,3,15.34
9817,4938,2,6,2,6.59
9818,4939,17,50,3,15.34
9819,4940,19,57,2,9.39
9820,4941,19,57,1,9.39
9821,4941,18,54,2,9.04
9822,4941,8,23,2,16.36
9823,4942,20,58,2,19.27
9824,4943,3,8,1,9.21
9825,4944,17,51,1,5.51
9826,4945,20,58,3,19.27
9827,4945,9,26,2,14.89
9828,4945,2,5,3,14.74
9829,4946,15,43,3,11.91
9830,4946,18,52,2,5.28
9831,4947,12,35,2,13.89
9832,4948,11,32,3,11.34
9833,4948,9,26,3,14.89
9834,4949,9,25,2,18.6
9835,4949,3,8,3,9.21
9836,4950,17,51,2,5.51
9837,4950,10,28,1,10.9
9838,4950,7,20,3,12.01
9839,4951,16,48,2,13.18
9840,4951,16,47,3,13.21
9841,4952,12,35,1,13.89
9842,4952,11,31,1,12.13
9843,4953,8,23,1,16.36
9844,4953,8,22,1,15.06
9845,4954,6,18,1,15.32
9846,4955,5,14,1,18.78
9847,4955,5,13,1,9.31
9848,4956,1,2,1,7.73
9849,4957,15,45,3,19.74
9850,4957,17,49,3,14.69
9851,4958,19,56,2,9.11
9852,4958,18,53,1,9.01
9853,4958,14,41,1,5.25
9854,4959,16,46,3,18.68
9855,4959,15,44,2,8.36
9856,4960,3,8,3,9.21
9857,4960,9,25,3,18.6
9858,4960,12,36,2,10.05
9859,4961,9,25,2,18.6
9860,4962,11,31,3,12.13
9861,4963,3,9,2,13.91
9862,4964,16,47,2,13.21
9863,4964,11,31,3,12.13
9864,4965,8,23,3,16.36
9865,4966,8,23,1,16.36
9866,4966,2,6,3,6.59
9867,4966,7,21,2,13.85
9868,4967,2,6,1,6.59
9869,4967,10,30,3,9.99
9870,4968,3,7,2,15.71
9871,4968,5,13,1,9.31
9872,4969,5,15,3,12.81
9873,4970,12,34,3,18.33
9874,4971,1,1,2,11.51
9875,4971,2,5,1,14.74
9876,4971,16,47,1,13.21
9877,4972,17,50,2,15.34
9878,4973,18,53,1,9.01
9879,4974,6,18,2,15.32
9880,4974,20,58,3,19.27
9881,4974,3,8,2,9.21
9882,4975,3,8,3,9.21
9883,4975,3,7,1,15.71
9884,4975,15,45,1,19.74
9885,4976,14,41,1,5.25
9886,4977,1,2,2,7.73
9887,4977,2,5,2,14.74
9888,4978,5,13,1,9.31
9889,4979,8,23,3,16.36
9890,4979,11,31,2,12.13
9891,4980,9,25,2,18.6
9892,4980,7,20,2,12.01
9893,4980,17,51,3,5.51
9894,4981,11,33,3,15.68
9895,4981,1,1,3,11.51
9896,4982,20,59,3,6.03
9897,4983,14,40,2,6.75
9898,4983,5,15,3,12.81
9899,4984,12,35,2,13.89
9900,4985,14,40,2,6.75
9901,4986,12,34,1,18.33
9902,4986,14,42,1,13.7
9903,4987,17,49,2,14.69
9904,4987,4,12,3,19.06
9905,4987,13,37,2,15.82
9906,4988,17,51,2,5.51
9907,4988,9,27,3,10.83
9908,4989,15,44,3,8.36
9909,4989,2,4,2,13.38
9910,4989,13,37,2,15.82
9911,4990,14,42,1,13.7
9912,4990,2,6,2,6.59
9913,4990,14,42,2,13.7
9914,4991,4,11,1,11.15
9915,4991,9,26,1,14.89
9916,4991,19,57,1,9.39
9917,4992,16,46,2,18.68
9918,4992,12,36,1,10.05
9919,4992,16,48,2,13.18
9920,4993,2,6,1,6.59
9921,4994,7,21,2,13.85
9922,4995,7,21,2,13.85
9923,4996,9,26,2,14.89
9924,4996,17,50,3,15.34
9925,4997,11,32,3,11.34
9926,4997,19,56,2,9.11
9927,4998,12,34,1,18.33
9928,4998,2,5,3,14.74
9929,4999,12,36,3,10.05
9930,4999,2,4,3,13.38
9931,4999,2,6,2,6.59
9932,5000,16,47,3,13.21
9933,5001,8,23,3,16.36
9934,5001,4,11,2,11.15
9935,5001,4,10,2,6.89
9936,5002,17,50,2,15.34
9937,5002,13,37,2,15.82
9938,5003,9,25,2,18.6
9939,5003,6,16,2,18.54
9940,5003,20,60,2,12.23
9941,5004,16,46,2,18.68
9942,5005,12,36,2,10.05
9943,5006,10,30,3,9.99
9944,5007,19,56,2,9.11
9945,5007,3,9,2,13.91
9946,5008,1,3,3,9.97
9947,5008,9,26,2,14.89
9948,5009,3,8,1,9.21
9949,5010,17,49,2,14.69
9950,5010,17,50,3,15.34
9951,5010,15,43,3,11.91
9952,5011,10,28,3,10.9
9953,5011,4,12,3,19.06
9954,5011,12,34,1,18.33
9955,5012,19,57,2,9.39
9956,5013,3,8,3,9.21
9957,5013,1,2,2,7.73
9958,5013,13,38,2,19.05
9959,5014,9,27,1,10.83
9960,5015,12,36,3,10.05
9961,5016,11,31,1,12.13
9962,5017,7,21,3,13.85
9963,5017,19,55,3,12.34
