booking_id,user_id,show_id,booking_datetime,total_cost
4495,1517,1,2025-02-16 16:13:44,304.9
4496,1517,13,2025-02-25 19:13:23,560.02
4497,1518,7,2025-02-18 06:48:54,637.39
4498,1518,11,2025-02-14 06:29:22,355.75
4499,1518,6,2025-03-05 00:44:52,963.04
4500,1519,12,2025-02-24 03:28:02,996.45
4501,1519,1,2025-03-09 14:13:48,941.73
4502,1519,10,2025-02-20 23:22:54,937.34
4503,1519,2,2025-02-16 00:13:16,326.04
4504,1519,6,2025-02-21 02:07:37,330.19
4505,1520,2,2025-03-07 10:17:39,143.39
4506,1520,6,2025-03-03 00:33:00,349.74
4507,1520,6,2025-02-18 15:07:30,783.97
4508,1520,8,2025-02-15 10:00:55,831.46
4509,1521,12,2025-02-21 01:22:33,833.24
4510,1522,4,2025-02-25 16:38:45,492.13
4511,1522,5,2025-03-10 09:06:15,104.52
4512,1522,2,2025-03-06 04:32:03,560.39
4513,1522,7,2025-02-13 11:24:02,727.84
4514,1523,11,2025-03-03 18:51:29,160.08
4515,1523,10,2025-03-05 21:27:43,550.31
4516,1523,7,2025-02-18 08:37:16,997.93
4517,1523,5,2025-02-24 03:28:13,702.72
4518,1524,6,2025-03-10 07:14:43,113.9
4519,1524,9,2025-02-16 07:32:49,324.59
4520,1524,7,2025-03-03 00:51:58,263.61
4521,1524,14,2025-02-13 06:00:17,300.65
4522,1525,12,2025-03-03 20:17:01,474.5
4523,1526,8,2025-02-20 19:09:28,157.92
4524,1526,7,2025-03-07 01:28:22,628.86
4525,1527,10,2025-03-11 21:05:01,897.62
4526,1528,13,2025-03-03 15:12:13,511.42
4527,1529,1,2025-02-28 19:00:45,903.58
4528,1529,14,2025-03-10 12:04:02,164.07
4529,1529,6,2025-02-26 16:43:40,596.86
4530,1530,9,2025-02-12 00:43:25,431.95
4531,1531,8,2025-03-01 21:44:20,944.29
4532,1531,11,2025-03-01 15:48:05,287.47
4533,1531,3,2025-03-05 12:28:31,382.89
4534,1531,5,2025-03-01 04:04:10,204.82
4535,1532,5,2025-03-06 16:57:26,158.28
4536,1532,7,2025-03-07 04:34:06,807.56
4537,1533,10,2025-02-24 02:41:58,758.61
4538,1534,4,2025-02-25 12:44:26,473.28
4539,1534,14,2025-02-23 19:18:58,195.82
4540,1534,1,2025-02-27 03:36:52,201.94
4541,1534,6,2025-02-13 06:08:09,995.42
4542,1534,5,2025-03-07 02:59:18,251.82
4543,1535,14,2025-02-15 19:57:47,910.27
4544,1535,3,2025-02-23 00:59:24,607.49
4545,1535,7,2025-03-03 01:13:16,400.04
4546,1536,3,2025-02-28 00:22:46,411.73
4547,1536,14,2025-02-20 00:14:29,226.52
4548,1537,13,2025-02-19 11:31:43,963.05
4549,1538,10,2025-03-01 05:32:42,223.95
4550,1538,8,2025-03-02 17:55:27,664.77
4551,1538,11,2025-02-19 03:14:13,938.24
4552,1539,11,2025-02-24 01:58:50,555.22
4553,1539,13,2025-02-24 18:50:48,887.93
4554,1539,2,2025-03-08 08:42:56,298.03
4555,1540,4,2025-03-10 23:42:08,294.88
4556,1540,15,2025-03-06 06:42:13,930.8
4557,1540,15,2025-03-04 14:55:47,250.35
4558,1541,9,2025-02-15 02:11:26,728.8
4559,1541,7,2025-03-05 14:28:17,570.92
4560,1542,10,2025-02-25 16:36:35,461.22
4561,1542,12,2025-03-03 11:45:26,383.68
4562,1543,7,2025-02-24 16:07:25,250.42
4563,1543,2,2025-03-04 07:15:05,155.89
4564,1543,16,2025-02-25 16:50:53,553.69
4565,1544,2,2025-03-06 12:53:00,188.25
4566,1544,10,2025-02-22 21:59:24,578.33
4567,1544,11,2025-03-01 04:53:04,660.24
4568,1544,8,2025-02-27 03:56:34,168.34
4569,1545,16,2025-02-25 04:03:41,519.89
4570,1546,2,2025-03-04 12:34:01,346.08
4571,1546,7,2025-03-02 18:25:36,407.83
4572,1547,13,2025-02-27 08:47:38,437.76
4573,1548,2,2025-02-12 07:04:05,263.31
4574,1549,5,2025-03-10 22:14:11,435.37
4575,1549,13,2025-02-24 12:29:07,134.81
4576,1549,9,2025-02-22 23:53:58,281.34
4577,1549,12,2025-02-18 03:54:37,143.86
4578,1549,5,2025-02-14 07:26:54,256.47
4579,1550,9,2025-02-28 21:44:01,957.78
4580,1550,2,2025-02-17 16:48:54,211.99
4581,1550,3,2025-02-15 02:48:32,289.31
4582,1551,2,2025-02-12 10:27:14,802.75
4583,1551,16,2025-03-07 18:46:08,763.99
4584,1551,1,2025-02-21 16:48:17,817.7
4585,1551,4,2025-02-11 04:22:25,745.09
4586,1551,1,2025-02-16 08:10:40,507.99
4587,1552,11,2025-02-18 23:21:29,994.17
4588,1553,6,2025-02-20 22:11:38,497.57
4589,1553,12,2025-02-15 05:02:24,891.0
4590,1553,3,2025-03-04 10:34:17,679.97
4591,1553,12,2025-02-16 22:38:26,955.95
4592,1553,10,2025-03-05 08:08:30,311.17
4593,1554,5,2025-03-10 12:14:40,759.21
4594,1554,4,2025-03-06 21:41:54,244.61
4595,1555,10,2025-02-28 13:16:29,170.67
4596,1556,12,2025-03-08 08:24:07,822.46
4597,1556,12,2025-02-23 04:54:09,574.73
4598,1556,16,2025-02-23 04:12:31,945.97
4599,1556,2,2025-02-15 03:35:15,524.47
4600,1556,2,2025-02-18 01:34:13,617.19
4601,1557,11,2025-03-01 10:54:00,367.45
4602,1558,9,2025-02-19 13:24:48,553.98
4603,1559,5,2025-03-07 13:26:31,861.12
4604,1559,1,2025-03-12 11:38:07,596.38
4605,1560,1,2025-03-01 21:15:08,324.4
4606,1560,10,2025-02-25 04:50:01,593.9
4607,1560,1,2025-03-02 08:06:09,519.24
4608,1560,6,2025-02-18 18:56:10,895.02
4609,1560,10,2025-02-20 02:15:32,193.47
4610,1561,6,2025-02-12 15:23:30,719.61
4611,1561,9,2025-02-13 18:26:13,568.38
4612,1561,7,2025-03-10 00:22:45,289.56
4613,1561,16,2025-02-11 20:00:04,892.38
4614,1561,6,2025-02-23 13:12:29,419.03
4615,1562,7,2025-02-10 17:46:10,759.88
4616,1562,10,2025-03-03 20:55:35,703.35
4617,1562,15,2025-03-09 04:24:27,218.63
4618,1562,2,2025-02-17 00:17:06,509.19
4619,1563,16,2025-02-13 18:06:05,607.8
4620,1563,3,2025-02-22 03:47:57,295.14
4621,1563,11,2025-02-13 04:31:08,147.57
4622,1563,5,2025-02-18 09:01:02,541.63
4623,1563,12,2025-03-05 21:05:28,632.72
4624,1564,8,2025-03-10 12:10:13,418.74
4625,1564,8,2025-02-17 17:29:47,183.86
4626,1564,13,2025-03-09 11:44:52,755.98
4627,1564,2,2025-02-22 21:41:54,121.5
4628,1564,14,2025-02-19 22:52:33,878.77
4629,1565,12,2025-02-11 07:49:03,181.42
4630,1565,16,2025-02-15 08:56:54,930.47
4631,1565,16,2025-02-14 10:08:08,564.09
4632,1565,13,2025-02-27 14:49:46,953.07
4633,1566,5,2025-03-03 23:27:55,662.39
4634,1566,2,2025-02-27 00:37:51,783.51
4635,1566,1,2025-02-18 04:00:15,593.04
4636,1566,8,2025-03-01 05:45:00,665.51
4637,1567,4,2025-03-07 05:49:55,844.17
4638,1567,16,2025-02-15 16:49:20,913.61
4639,1567,12,2025-03-02 07:13:10,905.45
4640,1567,8,2025-02-25 17:21:42,607.55
4641,1567,5,2025-02-22 00:28:18,763.2
4642,1568,11,2025-02-14 19:31:38,998.36
4643,1569,6,2025-02-23 16:23:22,560.69
4644,1570,9,2025-02-19 14:45:12,588.31
4645,1570,2,2025-02-22 10:41:15,554.22
4646,1570,5,2025-03-04 17:47:44,934.29
4647,1570,5,2025-03-07 12:38:46,626.23
4648,1571,16,2025-03-07 10:21:03,345.01
4649,1571,4,2025-02-12 06:02:47,410.92
4650,1571,12,2025-03-03 00:27:59,890.35
4651,1572,8,2025-02-27 12:02:53,249.76
4652,1572,8,2025-03-12 01:26:01,682.5
4653,1572,1,2025-02-15 04:37:17,383.2
4654,1572,6,2025-03-07 11:53:43,993.77
4655,1573,10,2025-02-22 15:36:07,569.13
4656,1573,7,2025-03-11 16:28:04,999.75
4657,1573,5,2025-03-01 23:53:55,279.21
4658,1573,11,2025-02-21 11:50:26,705.04
4659,1574,12,2025-02-18 16:54:48,679.93
4660,1574,3,2025-02-11 09:49:18,885.5
4661,1574,2,2025-02-10 14:48:56,148.05
4662,1574,7,2025-03-05 21:33:41,467.85
4663,1575,11,2025-02-19 05:08:41,969.2
4664,1576,6,2025-03-02 19:52:27,473.98
4665,1577,11,2025-02-19 06:29:08,589.39
4666,1577,14,2025-02-26 01:49:56,962.46
4667,1577,11,2025-02-19 23:38:43,955.31
4668,1577,16,2025-02-13 22:00:07,979.0
4669,1577,12,2025-02-16 01:57:23,512.86
4670,1578,4,2025-02-23 11:07:21,397.79
4671,1578,4,2025-03-10 10:28:06,674.76
4672,1579,7,2025-02-27 22:37:49,209.24
4673,1579,13,2025-03-09 12:33:56,101.03
4674,1580,10,2025-03-09 07:09:09,842.39
4675,1581,10,2025-03-10 16:19:17,790.77
4676,1581,9,2025-02-17 16:26:24,778.55
4677,1581,14,2025-03-09 07:21:14,286.28
4678,1581,7,2025-03-11 00:06:26,472.3
4679,1581,13,2025-02-28 02:56:57,547.73
4680,1582,14,2025-03-11 22:37:32,779.68
4681,1582,7,2025-02-17 09:34:28,789.73
4682,1582,12,2025-02-25 00:46:54,968.79
4683,1582,3,2025-03-06 11:40:20,365.94
4684,1582,12,2025-02-22 11:58:32,946.96
4685,1583,12,2025-02-26 10:20:12,461.52
4686,1583,6,2025-02-17 11:39:04,735.12
4687,1583,14,2025-03-01 17:20:59,269.0
4688,1583,4,2025-03-09 13:09:11,694.19
4689,1583,3,2025-03-08 21:20:05,560.08
4690,1584,4,2025-02-25 02:11:24,284.56
4691,1584,8,2025-02-15 22:00:44,918.81
4692,1585,11,2025-03-02 23:01:28,151.59
4693,1585,16,2025-03-09 06:55:28,974.0
4694,1585,4,2025-02-20 11:01:42,949.6
4695,1585,10,2025-02-25 07:51:13,949.83
4696,1585,13,2025-02-17 02:45:09,915.46
4697,1586,15,2025-03-11 23:38:58,477.0
4698,1586,10,2025-02-19 11:41:10,870.41
4699,1587,14,2025-03-04 11:25:26,650.94
4700,1587,13,2025-03-11 12:40:57,638.3
4701,1587,15,2025-02-21 02:47:26,347.21
4702,1587,5,2025-02-20 23:04:49,781.63
4703,1587,14,2025-02-26 20:56:01,791.54
4704,1588,4,2025-02-14 11:54:54,614.66
4705,1588,12,2025-02-25 07:01:31,681.98
4706,1588,1,2025-02-27 08:09:58,394.75
4707,1588,3,2025-02-23 03:56:53,329.35
4708,1588,6,2025-02-16 13:01:57,985.85
4709,1589,5,2025-03-10 01:50:33,521.13
4710,1589,8,2025-03-07 15:57:35,870.64
4711,1590,3,2025-03-05 00:14:24,594.93
4712,1590,10,2025-03-05 15:12:14,949.52
4713,1591,5,2025-03-10 20:36:26,657.08
4714,1591,16,2025-02-22 23:21:53,158.69
4715,1592,6,2025-03-04 08:58:55,349.73
4716,1593,15,2025-02-16 09:59:16,417.85
4717,1593,11,2025-03-09 13:29:08,207.54
4718,1594,12,2025-03-09 09:32:26,725.73
4719,1594,11,2025-02-18 04:35:48,272.54
4720,1594,3,2025-03-07 15:24:24,719.66
4721,1594,16,2025-03-05 13:07:52,257.23
4722,1595,6,2025-03-07 21:54:58,733.7
4723,1595,13,2025-03-10 18:10:52,501.16
4724,1596,4,2025-02-24 12:30:54,833.65
4725,1596,7,2025-02-17 22:41:55,645.45
4726,1596,7,2025-03-09 06:44:50,516.22
4727,1597,9,2025-03-12 04:43:49,652.13
4728,1598,13,2025-03-09 05:31:31,878.51
4729,1598,10,2025-02-28 10:54:52,978.18
4730,1598,6,2025-02-16 06:48:11,849.0
4731,1599,2,2025-03-10 00:27:26,211.97
4732,1599,8,2025-02-21 06:19:55,259.3
4733,1599,3,2025-03-09 00:04:46,110.89
4734,1600,10,2025-02-16 10:32:06,209.07
4735,1600,11,2025-02-24 18:36:18,357.49
4736,1600,8,2025-03-04 08:31:17,908.57
4737,1600,13,2025-02-26 18:12:51,450.18
4738,1601,6,2025-03-03 05:19:37,780.67
4739,1601,2,2025-02-13 23:40:40,457.55
4740,1601,9,2025-02-17 03:22:27,649.9
4741,1601,10,2025-02-21 19:30:18,221.41
4742,1601,5,2025-02-20 12:03:52,946.46
4743,1602,16,2025-03-09 11:26:45,790.98
4744,1602,4,2025-03-04 19:10:10,418.48
4745,1602,5,2025-03-05 18:00:15,309.75
4746,1603,6,2025-02-15 02:43:46,333.47
4747,1603,16,2025-03-01 13:08:22,673.62
4748,1603,3,2025-02-13 09:51:49,357.53
4749,1603,6,2025-03-11 23:42:21,994.11
4750,1603,15,2025-02-28 13:01:49,798.78
4751,1604,7,2025-03-08 16:18:51,892.55
4752,1604,16,2025-03-01 08:14:20,367.2
4753,1604,1,2025-03-03 01:24:09,403.58
4754,1604,9,2025-03-04 18:15:27,261.03
4755,1605,6,2025-03-04 13:49:42,857.07
4756,1605,10,2025-02-12 14:16:22,871.37
4757,1605,1,2025-02-27 10:13:10,625.73
4758,1605,14,2025-03-03 19:22:42,645.74
4759,1606,1,2025-02-14 04:09:18,711.3
4760,1606,5,2025-03-06 16:37:35,435.91
4761,1606,14,2025-03-05 20:25:16,713.43
4762,1606,14,2025-02-15 23:02:30,914.76
4763,1606,5,2025-02-22 17:27:54,921.83
4764,1607,11,2025-03-03 02:41:45,512.72
4765,1607,11,2025-02-21 10:43:06,962.51
4766,1607,16,2025-02-11 12:20:17,420.94
4767,1607,9,2025-02-15 21:32:23,697.62
4768,1607,15,2025-03-04 12:32:48,894.49
4769,1608,6,2025-02-16 11:12:07,862.02
4770,1608,11,2025-02-11 10:28:25,979.88
4771,1609,5,2025-03-06 15:32:05,567.74
4772,1610,6,2025-03-06 02:56:34,814.4
4773,1610,3,2025-02-18 03:40:19,524.14
4774,1610,15,2025-02-13 15:26:25,129.83
4775,1610,14,2025-02-28 04:35:14,401.27
4776,1610,6,2025-02-22 04:35:57,462.92
4777,1611,8,2025-02-20 15:36:44,235.17
4778,1611,3,2025-03-04 17:39:20,298.08
4779,1611,6,2025-03-11 23:50:03,208.49
4780,1611,13,2025-02-26 23:32:29,952.03
4781,1612,14,2025-02-12 22:00:17,265.56
4782,1612,2,2025-02-26 22:52:05,171.66
4783,1612,5,2025-02-15 20:15:29,961.32
4784,1612,15,2025-03-09 06:54:21,299.38
4785,1613,3,2025-02-19 00:33:29,331.47
4786,1613,10,2025-03-06 05:33:27,499.59
4787,1613,11,2025-03-05 05:24:26,185.7
4788,1614,13,2025-02-14 09:17:14,954.47
4789,1615,7,2025-03-02 19:52:22,941.34
4790,1615,4,2025-02-19 13:31:17,666.47
4791,1615,5,2025-02-24 15:34:45,816.07
4792,1616,11,2025-02-25 18:48:10,153.92
4793,1616,16,2025-02-12 03:06:03,547.42
4794,1616,15,2025-03-05 21:02:09,519.14
4795,1617,5,2025-03-10 08:08:49,236.77
4796,1617,2,2025-03-12 11:24:09,115.46
4797,1617,4,2025-02-16 12:52:32,290.5
4798,1617,5,2025-02-21 08:05:29,753.83
4799,1618,9,2025-02-28 20:47:43,441.26
4800,1618,14,2025-03-04 04:55:06,194.27
4801,1618,5,2025-02-20 05:01:44,833.68
4802,1619,10,2025-03-04 18:22:47,428.36
4803,1620,12,2025-03-11 21:25:58,896.16
4804,1620,3,2025-03-11 01:00:46,916.18
4805,1620,6,2025-03-06 06:33:01,582.72
4806,1621,13,2025-02-27 11:38:18,862.89
4807,1622,5,2025-03-08 23:00:58,256.28
4808,1622,2,2025-03-07 01:33:27,639.94
4809,1622,14,2025-03-05 20:12:44,457.04
4810,1622,13,2025-02-19 08:38:34,961.88
4811,1622,3,2025-02-28 18:57:30,379.49
4812,1623,10,2025-03-09 01:12:47,780.9
4813,1624,6,2025-02-23 23:47:32,327.8
4814,1624,7,2025-02-15 07:03:40,344.86
4815,1625,11,2025-02-12 01:15:56,111.64
4816,1626,3,2025-02-13 04:18:37,150.71
4817,1626,8,2025-02-14 10:55:55,136.93
4818,1626,7,2025-02-16 03:31:08,334.14
4819,1626,3,2025-02-11 06:14:07,674.38
4820,1626,15,2025-03-09 15:38:10,813.13
4821,1627,2,2025-02-16 03:40:25,898.75
4822,1627,3,2025-02-12 14:01:32,484.23
4823,1627,4,2025-02-10 23:50:36,491.42
4824,1627,10,2025-02-14 12:07:36,763.34
4825,1627,2,2025-03-01 13:52:41,925.68
4826,1628,1,2025-03-02 05:59:17,394.01
4827,1628,16,2025-02-26 19:29:08,656.96
4828,1628,11,2025-02-25 13:03:19,699.11
4829,1629,13,2025-02-26 06:55:36,435.28
4830,1629,8,2025-03-08 01:07:54,456.95
4831,1629,3,2025-02-26 03:48:32,491.63
4832,1629,10,2025-02-22 21:45:34,578.55
4833,1630,9,2025-03-08 21:54:52,253.67
4834,1630,3,2025-03-03 05:44:43,959.64
4835,1631,6,2025-02-21 13:59:02,959.94
4836,1631,5,2025-03-06 00:41:23,889.2
4837,1631,4,2025-02-26 19:18:16,893.03
4838,1631,1,2025-02-20 13:11:06,287.05
4839,1631,14,2025-03-03 13:36:55,601.58
4840,1632,9,2025-02-23 19:23:46,830.94
4841,1632,16,2025-02-24 08:24:11,895.12
4842,1632,4,2025-02-25 05:33:14,930.2
4843,1632,12,2025-02-11 13:14:30,829.91
4844,1632,4,2025-02-20 08:16:42,231.34
4845,1633,11,2025-03-07 13:03:28,299.55
4846,1634,13,2025-02-15 07:22:29,942.04
4847,1635,6,2025-02-11 05:37:24,740.55
4848,1635,9,2025-02-23 09:51:49,961.48
4849,1636,10,2025-03-08 20:35:47,434.18
4850,1636,10,2025-02-21 01:28:33,921.6
4851,1637,4,2025-03-09 20:49:35,560.27
4852,1637,14,2025-03-01 18:47:48,411.57
4853,1637,6,2025-02-20 08:24:50,217.79
4854,1638,16,2025-03-10 16:03:10,472.35
4855,1639,10,2025-03-03 18:05:54,672.26
4856,1639,3,2025-02-18 09:50:36,448.51
4857,1640,5,2025-03-10 01:19:42,113.54
4858,1640,12,2025-02-21 23:52:08,379.62
4859,1640,7,2025-03-11 18:41:16,682.81
4860,1641,1,2025-02-11 00:37:56,168.21
4861,1642,15,2025-03-12 05:19:55,202.01
4862,1642,1,2025-02-18 20:45:34,900.56
4863,1642,6,2025-02-21 02:43:08,133.62
4864,1642,10,2025-03-03 02:50:38,235.82
4865,1643,12,2025-02-25 06:30:34,453.4
4866,1643,3,2025-02-23 05:02:46,382.07
4867,1644,7,2025-02-24 05:03:24,514.02
4868,1644,3,2025-03-11 01:05:13,142.48
4869,1644,15,2025-02-11 14:59:24,844.82
4870,1644,3,2025-02-18 04:01:10,392.53
4871,1645,10,2025-02-15 01:25:16,882.17
4872,1645,12,2025-02-15 13:39:20,129.29
4873,1645,7,2025-02-23 23:47:35,226.91
4874,1645,10,2025-03-11 01:57:30,410.7
4875,1645,15,2025-02-25 00:20:59,538.88
4876,1646,3,2025-02-14 13:58:41,840.28
4877,1646,11,2025-03-07 23:12:25,632.33
4878,1646,11,2025-02-28 07:18:32,611.44
4879,1646,10,2025-02-11 11:34:18,180.09
4880,1646,12,2025-02-16 00:01:09,201.36
4881,1647,3,2025-03-02 06:51:53,707.35
4882,1647,1,2025-02-15 22:49:43,669.4
4883,1648,13,2025-02-20 11:27:52,728.03
4884,1649,2,2025-02-27 13:18:46,439.88
4885,1649,11,2025-02-11 21:10:57,159.77
4886,1649,11,2025-03-06 14:37:15,718.7
4887,1650,12,2025-03-07 17:49:56,948.68
4888,1650,2,2025-02-11 01:30:48,400.14
4889,1651,9,2025-02-14 05:15:31,352.96
4890,1652,15,2025-02-25 12:55:05,774.61
4891,1652,11,2025-03-10 12:05:28,390.88
4892,1652,14,2025-02-14 10:17:35,139.23
4893,1652,14,2025-02-15 21:04:39,487.48
4894,1652,8,2025-02-19 23:52:04,489.16
4895,1653,7,2025-02-21 06:29:45,842.43
4896,1653,9,2025-03-01 04:08:27,558.55
4897,1653,9,2025-03-04 07:19:52,629.86
4898,1653,3,2025-03-04 13:14:10,997.04
4899,1653,12,2025-02-17 19:17:45,461.8
4900,1654,9,2025-03-06 06:08:57,946.17
4901,1654,2,2025-02-22 21:33:47,956.51
4902,1654,8,2025-02-10 19:12:45,805.02
4903,1655,13,2025-03-05 06:34:10,995.68
4904,1656,10,2025-03-07 20:12:38,563.88
4905,1656,4,2025-03-10 00:10:53,905.09
4906,1656,1,2025-02-25 04:21:31,442.62
4907,1656,7,2025-02-22 05:20:25,920.17
4908,1656,13,2025-03-04 10:05:48,181.27
4909,1657,12,2025-03-04 22:02:08,970.34
4910,1657,2,2025-02-17 13:41:41,548.0
4911,1657,2,2025-03-02 14:13:30,303.76
4912,1657,16,2025-02-23 15:04:28,717.81
4913,1658,9,2025-02-21 15:41:04,330.17
4914,1658,15,2025-03-07 06:01:16,578.15
4915,1659,9,2025-02-26 22:32:15,192.19
4916,1659,12,2025-02-28 04:05:07,345.76
4917,1660,15,2025-02-28 04:24:59,622.45
4918,1661,11,2025-03-11 09:48:26,516.59
4919,1662,13,2025-02-13 23:33:50,928.39
4920,1662,14,2025-02-26 17:00:14,752.6
4921,1662,8,2025-02-23 07:14:05,185.46
4922,1662,10,2025-03-01 19:50:49,644.84
4923,1663,15,2025-02-11 13:04:40,730.72
4924,1663,3,2025-03-03 00:57:32,948.68
4925,1663,7,2025-02-25 19:34:10,367.41
4926,1663,5,2025-03-03 02:47:05,760.38
4927,1664,11,2025-02-22 01:50:36,597.63
4928,1664,14,2025-03-05 14:40:20,362.16
4929,1665,12,2025-03-05 10:21:05,202.28
4930,1665,1,2025-03-11 16:32:11,285.01
4931,1665,3,2025-02-19 08:51:03,523.77
4932,1666,14,2025-02-24 03:15:05,618.23
4933,1666,1,2025-02-15 08:15:43,947.3
4934,1666,15,2025-03-09 05:34:50,298.15
4935,1666,16,2025-03-06 21:06:14,139.09
4936,1667,15,2025-03-04 03:11:19,342.32
4937,1667,4,2025-02-20 11:32:34,204.36
4938,1668,11,2025-02-23 19:17:10,654.72
4939,1668,14,2025-03-05 03:42:07,830.16
4940,1668,4,2025-02-14 18:42:17,282.68
4941,1668,15,2025-03-03 18:03:38,300.55
4942,1669,9,2025-03-01 15:08:13,171.03
4943,1669,9,2025-03-06 14:16:41,965.57
4944,1670,1,2025-02-19 10:07:41,668.85
4945,1670,6,2025-02-27 20:13:08,177.32
4946,1670,9,2025-02-14 15:52:37,395.14
4947,1670,13,2025-02-27 18:23:16,379.21
4948,1671,16,2025-02-23 10:47:32,631.65
4949,1672,8,2025-02-18 08:55:47,575.04
4950,1672,5,2025-02-27 18:02:01,451.24
4951,1673,10,2025-02-25 20:29:45,456.95
4952,1673,4,2025-02-25 02:31:08,146.64
4953,1673,13,2025-02-20 09:48:46,220.3
4954,1673,13,2025-03-01 06:14:48,984.56
4955,1673,12,2025-02-27 22:29:18,902.52
4956,1674,5,2025-03-04 03:54:18,474.54
4957,1674,6,2025-02-11 19:32:58,227.84
4958,1674,13,2025-03-11 11:16:12,847.98
4959,1675,5,2025-02-13 01:33:31,907.14
4960,1676,9,2025-03-11 00:40:51,335.33
4961,1676,4,2025-02-26 19:14:08,905.87
4962,1676,3,2025-03-09 05:26:14,737.07
4963,1676,1,2025-03-09 09:53:24,339.92
4964,1676,7,2025-02-26 02:17:58,659.96
4965,1677,6,2025-02-21 15:04:34,382.03
4966,1677,9,2025-03-05 19:05:37,786.06
4967,1677,2,2025-03-05 06:34:29,763.74
4968,1678,1,2025-02-17 14:29:33,327.61
4969,1678,5,2025-02-23 20:24:00,927.21
4970,1678,11,2025-02-19 23:27:09,785.74
4971,1678,13,2025-02-14 02:48:26,715.15
4972,1678,8,2025-03-09 01:01:43,210.2
4973,1679,13,2025-02-26 13:36:51,855.66
4974,1680,16,2025-03-09 02:21:54,780.32
4975,1680,13,2025-02-26 03:22:40,697.66
4976,1680,16,2025-02-19 23:16:02,232.47
4977,1681,3,2025-02-27 10:11:15,325.43
4978,1681,1,2025-03-06 15:10:58,511.73
4979,1681,15,2025-02-24 23:34:45,138.76
4980,1682,16,2025-02-14 00:04:33,612.99
4981,1682,13,2025-03-03 21:59:22,718.63
4982,1682,12,2025-02-24 19:32:07,388.63
4983,1682,11,2025-02-18 23:32:35,283.82
4984,1682,7,2025-02-22 16:08:56,638.26
4985,1683,12,2025-02-15 03:30:02,230.78
4986,1683,7,2025-02-16 07:29:38,580.31
4987,1683,14,2025-02-21 11:34:25,522.6
4988,1683,10,2025-02-26 15:56:10,705.9
4989,1683,6,2025-02-18 19:56:04,606.99
4990,1684,12,2025-02-14 13:48:44,332.71
4991,1684,9,2025-02-18 05:58:43,515.02
4992,1684,12,2025-02-28 21:54:38,604.81
4993,1685,1,2025-02-23 11:27:49,993.32
4994,1685,2,2025-03-09 10:47:09,747.56
4995,1685,5,2025-02-22 08:36:56,808.95
4996,1686,3,2025-03-01 17:45:26,437.33
4997,1686,8,2025-02-19 12:28:38,935.46
4998,1686,1,2025-03-08 00:51:59,534.2
4999,1686,15,2025-02-21 10:47:17,400.32
5000,1686,11,2025-02-18 03:38:50,641.75
5001,1687,1,2025-02-25 21:38:00,981.22
5002,1688,13,2025-03-09 10:19:29,278.66
5003,1689,3,2025-02-27 23:03:47,353.15
5004,1690,5,2025-02-12 16:52:14,572.95
5005,1690,5,2025-03-05 05:09:42,231.03
5006,1690,2,2025-02-21 08:03:39,815.83
5007,1690,13,2025-02-20 10:24:20,744.87
5008,1690,16,2025-02-28 15:46:58,946.64
5009,1691,14,2025-03-04 04:24:06,747.95
5010,1692,2,2025-03-08 13:36:03,413.23
5011,1692,12,2025-02-24 00:01:02,470.57
5012,1692,3,2025-02-21 18:28:36,203.18
5013,1692,8,2025-02-28 08:45:30,908.57
5014,1692,3,2025-02-24 13:08:09,784.84
5015,1693,14,2025-03-10 08:47:02,278.83
5016,1693,7,2025-02-26 04:23:48,698.2
5017,1693,3,2025-02-26 10:30:38,472.75
5018,1693,12,2025-02-15 01:21:20,461.14
5019,1694,2,2025-03-10 04:39:16,914.79
5020,1694,15,2025-02-19 03:16:41,401.34
5021,1694,4,2025-02-17 06:40:11,213.76
5022,1694,5,2025-03-05 22:22:58,599.4
5023,1695,8,2025-03-01 18:27:11,566.4
5024,1695,10,2025-02-28 00:06:27,694.78
5025,1696,3,2025-03-05 02:24:14,458.06
5026,1696,1,2025-02-24 19:57:26,855.63
5027,1696,14,2025-02-19 05:35:14,765.41
5028,1696,1,2025-02-13 18:16:36,981.71
5029,1696,11,2025-03-09 19:21:16,605.8
5030,1697,9,2025-02-26 19:20:17,411.08
5031,1697,13,2025-02-11 08:57:57,374.48
5032,1698,10,2025-02-23 03:44:37,290.5
5033,1698,10,2025-02-16 19:39:50,276.06
5034,1698,13,2025-02-14 17:03:19,514.78
5035,1699,6,2025-02-26 15:34:48,437.74
5036,1699,2,2025-03-04 21:17:10,469.56
5037,1700,3,2025-02-14 03:33:55,758.2
5038,1701,13,2025-03-04 14:58:55,590.18
5039,1701,7,2025-02-12 11:10:53,155.91
5040,1701,13,2025-03-05 17:11:39,408.94
5041,1702,2,2025-02-25 01:02:38,426.68
5042,1703,1,2025-02-26 20:25:32,822.41
5043,1703,8,2025-02-15 17:49:36,453.34
5044,1703,5,2025-03-11 14:35:23,951.38
5045,1703,12,2025-02-14 07:49:26,606.92
5046,1703,6,2025-03-12 04:05:56,647.31
5047,1704,13,2025-03-08 09:48:26,252.25
5048,1705,2,2025-02-23 12:03:12,774.81
5049,1705,8,2025-02-13 00:38:55,994.25
5050,1706,16,2025-02-12 04:51:18,719.35
5051,1706,14,2025-02-25 00:46:58,431.75
5052,1706,5,2025-02-27 12:16:26,885.91
5053,1707,2,2025-03-02 19:56:07,531.75
