transaction_id,user_id,amount,points_earned,transaction_datetime,transaction_type
7970,1594,65.93,65,2024-12-10 16:18:56,Purchase
7971,1595,16.83,16,2024-07-11 05:50:13,Purchase
7972,1595,57.37,57,2024-09-14 01:19:13,Bonus
7973,1595,29.21,29,2025-01-09 05:05:13,Bonus
7974,1595,68.41,68,2024-09-23 07:19:17,Purchase
7975,1595,76.57,76,2024-11-11 23:35:25,Purchase
7976,1596,72.99,72,2024-08-28 10:11:21,Bonus
7977,1596,79.99,79,2024-12-25 09:41:38,Bonus
7978,1596,89.18,89,2024-10-26 12:16:03,Purchase
7979,1596,48.58,48,2024-04-23 09:14:37,Purchase
7980,1596,48.53,48,2024-09-24 12:58:52,Purchase
7981,1597,73.68,73,2024-12-16 08:12:41,Bonus
7982,1597,84.03,84,2024-10-18 20:54:43,Purchase
7983,1597,88.65,88,2024-09-24 23:49:23,Bonus
7984,1597,97.58,97,2024-10-15 11:43:39,Purchase
7985,1597,77.66,77,2024-12-26 04:26:57,Purchase
7986,1598,60.37,60,2024-07-13 11:40:52,Purchase
7987,1598,32.34,32,2024-05-10 06:40:27,Purchase
7988,1598,31.58,31,2025-01-18 09:05:15,Bonus
7989,1598,18.38,18,2024-05-08 03:38:14,Bonus
7990,1598,50.68,50,2024-08-31 17:22:20,Purchase
7991,1599,71.56,71,2024-09-09 11:09:36,Purchase
7992,1599,81.48,81,2025-02-09 11:35:08,Purchase
7993,1599,31.01,31,2024-07-06 06:27:02,Purchase
7994,1599,69.61,69,2024-07-03 08:33:36,Purchase
7995,1599,37.36,37,2024-10-13 12:53:52,Bonus
7996,1600,33.66,33,2024-04-16 01:13:52,Purchase
7997,1600,25.57,25,2024-06-11 10:53:12,Bonus
7998,1600,54.01,54,2024-03-13 22:17:57,Bonus
7999,1600,47.24,47,2024-12-07 08:55:00,Purchase
8000,1600,26.82,26,2024-08-09 03:18:42,Purchase
8001,1601,41.32,41,2024-08-05 23:02:45,Purchase
8002,1601,40.82,40,2025-01-30 15:28:25,Bonus
8003,1601,14.39,14,2024-11-28 11:30:10,Bonus
8004,1601,84.29,84,2024-11-06 22:47:16,Bonus
8005,1601,20.7,20,2024-12-02 05:42:28,Purchase
8006,1602,44.06,44,2024-11-15 14:27:03,Purchase
8007,1602,56.22,56,2024-12-09 11:42:43,Bonus
8008,1602,13.37,13,2024-05-24 15:48:43,Bonus
8009,1602,82.67,82,2024-05-14 14:36:51,Purchase
8010,1602,91.11,91,2024-07-01 00:07:10,Purchase
8011,1603,63.17,63,2024-12-05 21:14:18,Bonus
8012,1603,85.36,85,2024-10-01 06:49:50,Purchase
8013,1603,27.77,27,2025-01-18 10:09:09,Purchase
8014,1603,89.03,89,2024-03-30 04:57:33,Bonus
8015,1603,58.16,58,2025-02-05 04:34:14,Purchase
8016,1604,79.02,79,2024-11-08 08:09:15,Bonus
8017,1604,83.79,83,2024-03-30 21:25:41,Bonus
8018,1604,67.94,67,2024-06-21 05:02:00,Bonus
8019,1604,89.08,89,2024-10-20 09:12:07,Bonus
8020,1604,68.9,68,2024-11-15 19:22:54,Purchase
8021,1605,32.32,32,2025-02-15 20:04:28,Bonus
8022,1605,38.77,38,2025-01-22 00:32:44,Purchase
8023,1605,27.09,27,2025-01-22 20:46:37,Bonus
8024,1605,31.43,31,2024-04-20 08:01:42,Bonus
8025,1605,47.37,47,2025-01-17 07:33:59,Purchase
8026,1606,99.58,99,2024-05-02 02:51:30,Bonus
8027,1606,34.47,34,2024-06-25 21:20:53,Bonus
8028,1606,42.49,42,2024-08-23 23:50:10,Purchase
8029,1606,22.5,22,2024-07-10 02:03:20,Bonus
8030,1606,44.26,44,2025-01-12 06:57:32,Purchase
8031,1607,71.68,71,2024-07-25 22:31:21,Purchase
8032,1607,87.42,87,2024-04-29 21:42:44,Purchase
8033,1607,23.18,23,2025-02-14 13:45:51,Purchase
8034,1607,43.29,43,2024-12-05 17:04:11,Purchase
8035,1607,36.91,36,2024-09-20 11:38:24,Bonus
8036,1608,79.91,79,2024-11-30 19:51:43,Purchase
8037,1608,45.72,45,2024-11-27 21:31:15,Purchase
8038,1608,36.06,36,2024-11-29 15:29:27,Purchase
8039,1608,86.16,86,2025-01-26 16:32:42,Bonus
8040,1608,16.59,16,2025-01-07 15:26:14,Bonus
8041,1609,89.65,89,2024-08-30 15:01:00,Bonus
8042,1609,72.04,72,2024-08-19 21:57:32,Purchase
8043,1609,86.23,86,2025-01-14 06:05:14,Bonus
8044,1609,94.42,94,2024-09-12 00:26:55,Purchase
8045,1609,99.19,99,2024-04-29 18:52:18,Purchase
8046,1610,86.43,86,2025-01-09 03:03:59,Bonus
8047,1610,15.6,15,2024-10-23 17:41:26,Bonus
8048,1610,34.34,34,2024-04-11 18:09:37,Purchase
8049,1610,91.92,91,2025-02-07 06:15:05,Bonus
8050,1610,79.69,79,2024-10-21 05:05:32,Purchase
8051,1611,41.31,41,2024-09-08 04:45:19,Purchase
8052,1611,49.83,49,2025-03-02 05:25:30,Purchase
8053,1611,25.17,25,2024-12-19 06:31:04,Purchase
8054,1611,12.15,12,2024-07-07 16:01:02,Purchase
8055,1611,81.9,81,2024-03-17 03:25:57,Purchase
8056,1612,90.14,90,2024-10-29 13:23:20,Bonus
8057,1612,30.28,30,2024-04-04 23:18:39,Purchase
8058,1612,83.83,83,2024-06-01 20:42:29,Purchase
8059,1612,74.64,74,2024-07-25 05:46:30,Bonus
8060,1612,98.58,98,2024-07-07 03:02:02,Bonus
8061,1613,34.98,34,2024-10-06 20:28:30,Bonus
8062,1613,56.82,56,2024-09-05 21:31:42,Purchase
8063,1613,25.91,25,2024-09-28 00:55:21,Purchase
8064,1613,55.48,55,2024-05-09 15:40:03,Bonus
8065,1613,63.38,63,2024-12-15 22:44:03,Bonus
8066,1614,30.78,30,2025-01-21 19:04:05,Bonus
8067,1614,86.12,86,2024-10-08 19:45:38,Purchase
8068,1614,81.83,81,2024-05-11 11:03:48,Purchase
8069,1614,34.49,34,2024-07-03 03:23:55,Bonus
8070,1614,21.78,21,2025-01-17 06:52:36,Bonus
8071,1615,41.35,41,2025-01-31 09:04:55,Purchase
8072,1615,40.27,40,2024-04-03 21:37:14,Purchase
8073,1615,12.33,12,2024-06-14 03:01:21,Purchase
8074,1615,97.26,97,2024-05-31 13:15:07,Bonus
8075,1615,41.21,41,2024-05-04 07:47:43,Bonus
8076,1616,39.25,39,2025-02-24 06:19:50,Bonus
8077,1616,73.29,73,2024-06-18 04:59:36,Bonus
8078,1616,25.67,25,2024-06-03 07:57:53,Purchase
8079,1616,94.02,94,2025-02-09 23:52:26,Purchase
8080,1616,96.82,96,2024-05-07 12:37:48,Bonus
8081,1617,14.49,14,2025-01-20 11:02:30,Purchase
8082,1617,97.67,97,2024-09-17 14:19:43,Purchase
8083,1617,81.64,81,2025-01-22 23:26:16,Bonus
8084,1617,75.69,75,2024-09-12 07:30:23,Bonus
8085,1617,75.38,75,2025-03-05 12:48:44,Bonus
8086,1618,78.69,78,2024-05-27 10:07:31,Bonus
8087,1618,22.74,22,2024-11-06 00:17:50,Bonus
8088,1618,18.03,18,2024-08-30 17:59:17,Purchase
8089,1618,95.6,95,2024-06-06 21:13:54,Bonus
8090,1618,65.92,65,2024-04-10 04:20:58,Purchase
8091,1619,67.59,67,2024-03-31 21:30:05,Purchase
8092,1619,66.04,66,2024-06-10 01:13:34,Purchase
8093,1619,70.51,70,2025-02-01 18:41:59,Bonus
8094,1619,82.44,82,2025-02-16 09:37:22,Purchase
8095,1619,73.22,73,2024-04-04 22:13:34,Bonus
8096,1620,54.78,54,2024-04-04 21:45:25,Purchase
8097,1620,14.7,14,2024-12-25 16:35:30,Bonus
8098,1620,39.49,39,2024-07-08 02:30:27,Purchase
8099,1620,80.56,80,2025-03-05 01:06:09,Purchase
8100,1620,29.49,29,2024-09-13 11:07:32,Purchase
8101,1621,79.16,79,2024-06-09 02:18:34,Purchase
8102,1621,85.1,85,2024-12-18 17:48:43,Purchase
8103,1621,43.44,43,2024-12-11 08:19:59,Bonus
8104,1621,25.43,25,2024-06-04 01:15:21,Purchase
8105,1621,51.2,51,2024-04-12 10:31:31,Bonus
8106,1622,30.32,30,2024-10-13 00:37:00,Bonus
8107,1622,26.86,26,2024-09-18 00:57:58,Bonus
8108,1622,90.49,90,2024-10-26 15:18:37,Bonus
8109,1622,11.49,11,2024-06-02 20:27:01,Bonus
8110,1622,48.77,48,2025-02-27 06:34:32,Purchase
8111,1623,55.58,55,2024-07-08 15:20:09,Bonus
8112,1623,22.88,22,2024-11-20 07:26:11,Bonus
8113,1623,44.83,44,2024-04-06 21:05:28,Bonus
8114,1623,81.32,81,2024-08-28 16:08:40,Purchase
8115,1623,33.41,33,2025-01-27 16:02:40,Bonus
8116,1624,99.08,99,2025-01-19 14:17:26,Purchase
8117,1624,76.09,76,2024-07-04 01:20:07,Purchase
8118,1624,43.89,43,2024-07-31 21:18:38,Purchase
8119,1624,81.33,81,2024-09-17 19:04:51,Bonus
8120,1624,72.72,72,2024-10-03 08:39:11,Bonus
8121,1625,21.86,21,2024-12-19 15:28:57,Bonus
8122,1625,34.66,34,2024-08-28 01:10:35,Bonus
8123,1625,97.69,97,2024-07-24 13:55:00,Purchase
8124,1625,51.87,51,2024-08-11 22:27:03,Bonus
8125,1625,25.61,25,2024-11-19 12:33:51,Bonus
8126,1626,36.13,36,2024-05-18 03:18:43,Purchase
8127,1626,91.05,91,2025-01-22 05:37:49,Purchase
8128,1626,27.74,27,2024-08-04 06:33:16,Purchase
8129,1626,16.08,16,2024-09-22 07:14:58,Bonus
8130,1626,75.64,75,2024-08-28 05:00:30,Purchase
8131,1627,70.01,70,2024-05-28 20:58:56,Bonus
8132,1627,50.18,50,2024-07-22 23:53:49,Purchase
8133,1627,42.6,42,2024-04-17 07:53:06,Bonus
8134,1627,24.25,24,2024-10-19 00:01:54,Bonus
8135,1627,42.78,42,2025-01-22 20:55:19,Bonus
8136,1628,98.67,98,2025-01-02 03:45:59,Purchase
8137,1628,91.09,91,2025-02-18 09:30:13,Bonus
8138,1628,34.95,34,2024-03-20 05:22:53,Bonus
8139,1628,93.28,93,2024-11-23 03:59:54,Bonus
8140,1628,84.63,84,2024-06-07 07:47:46,Bonus
8141,1629,48.35,48,2024-12-23 23:18:43,Bonus
8142,1629,10.51,10,2024-03-27 17:31:23,Purchase
8143,1629,66.79,66,2024-04-24 05:39:09,Purchase
8144,1629,60.85,60,2024-06-21 11:25:47,Purchase
8145,1629,69.12,69,2024-07-19 10:53:45,Purchase
8146,1630,86.7,86,2024-08-22 02:18:56,Bonus
8147,1630,56.43,56,2024-05-23 00:35:43,Purchase
8148,1630,37.38,37,2024-09-03 15:48:18,Bonus
8149,1630,84.19,84,2024-06-30 22:11:05,Purchase
8150,1630,71.11,71,2025-02-19 16:19:44,Bonus
8151,1631,97.69,97,2025-01-24 08:57:01,Purchase
8152,1631,48.25,48,2025-02-15 09:45:14,Bonus
8153,1631,74.12,74,2024-07-14 20:29:00,Bonus
8154,1631,17.03,17,2024-07-12 01:44:25,Purchase
8155,1631,16.55,16,2024-04-24 00:20:03,Purchase
8156,1632,31.45,31,2024-04-25 01:07:18,Bonus
8157,1632,56.18,56,2024-09-01 22:59:07,Bonus
8158,1632,73.98,73,2024-12-31 21:39:12,Purchase
8159,1632,27.68,27,2024-09-04 15:16:56,Bonus
8160,1632,67.9,67,2025-01-29 23:02:05,Purchase
8161,1633,82.79,82,2024-06-04 22:32:39,Purchase
8162,1633,81.32,81,2024-06-25 12:11:27,Purchase
8163,1633,19.53,19,2024-09-22 02:32:37,Purchase
8164,1633,89.12,89,2025-02-16 18:09:53,Bonus
8165,1633,54.54,54,2025-03-08 23:15:18,Bonus
8166,1634,40.23,40,2024-04-10 05:45:16,Purchase
8167,1634,13.77,13,2025-01-29 00:53:40,Bonus
8168,1634,30.06,30,2025-02-15 16:01:39,Purchase
8169,1634,48.84,48,2024-07-01 06:15:20,Purchase
8170,1634,16.69,16,2024-08-04 16:30:30,Purchase
8171,1635,71.69,71,2025-01-09 22:42:05,Purchase
8172,1635,41.83,41,2024-07-15 18:08:29,Purchase
8173,1635,68.89,68,2024-09-24 06:53:24,Purchase
8174,1635,44.75,44,2025-02-20 11:51:55,Bonus
8175,1635,11.91,11,2024-08-12 12:37:07,Purchase
8176,1636,46.6,46,2024-10-22 22:10:34,Purchase
8177,1636,43.81,43,2025-01-14 02:26:28,Purchase
8178,1636,30.73,30,2024-11-12 16:46:16,Bonus
8179,1636,57.04,57,2024-05-24 09:06:24,Bonus
8180,1636,55.95,55,2024-11-08 20:34:09,Bonus
8181,1637,68.55,68,2024-03-21 03:38:26,Purchase
8182,1637,48.21,48,2024-07-01 17:46:45,Purchase
8183,1637,66.96,66,2024-04-08 19:20:33,Purchase
8184,1637,90.98,90,2024-10-27 22:32:10,Bonus
8185,1637,55.84,55,2024-10-06 22:54:55,Purchase
8186,1638,15.85,15,2024-08-20 16:58:39,Purchase
8187,1638,66.71,66,2025-01-18 09:06:42,Bonus
8188,1638,14.76,14,2024-12-20 16:25:34,Purchase
8189,1638,28.54,28,2024-10-18 05:45:02,Bonus
8190,1638,40.91,40,2024-09-20 01:42:51,Bonus
8191,1639,58.8,58,2024-12-08 04:29:53,Bonus
8192,1639,97.75,97,2024-08-17 10:38:10,Bonus
8193,1639,68.05,68,2024-08-09 13:36:36,Bonus
8194,1639,78.76,78,2024-05-26 14:53:21,Bonus
8195,1639,85.69,85,2025-01-09 12:31:49,Purchase
8196,1640,30.04,30,2024-04-16 08:38:57,Purchase
8197,1640,34.18,34,2025-02-16 03:25:07,Bonus
8198,1640,44.1,44,2025-02-15 12:58:52,Purchase
8199,1640,90.18,90,2024-12-22 09:46:05,Purchase
8200,1640,23.25,23,2025-01-26 10:05:56,Purchase
8201,1641,46.78,46,2024-05-15 13:21:00,Purchase
8202,1641,63.86,63,2024-11-27 04:55:51,Bonus
8203,1641,76.81,76,2025-01-22 03:01:49,Bonus
8204,1641,96.45,96,2024-05-11 05:56:04,Bonus
8205,1641,23.73,23,2024-08-29 23:36:02,Bonus
8206,1642,17.65,17,2024-07-27 01:45:31,Purchase
8207,1642,45.13,45,2025-02-21 22:34:49,Purchase
8208,1642,85.42,85,2024-06-05 10:04:21,Purchase
8209,1642,45.15,45,2024-11-13 04:26:25,Bonus
8210,1642,94.94,94,2025-01-11 06:40:55,Purchase
8211,1643,66.63,66,2024-08-11 23:13:02,Purchase
8212,1643,77.35,77,2024-11-12 09:30:58,Purchase
8213,1643,36.81,36,2025-02-01 20:31:19,Purchase
8214,1643,38.43,38,2024-06-23 05:31:36,Purchase
8215,1643,97.95,97,2024-09-10 20:01:01,Purchase
8216,1644,40.14,40,2025-02-12 04:24:01,Purchase
8217,1644,23.44,23,2024-06-29 12:18:26,Bonus
8218,1644,62.33,62,2024-09-11 11:11:50,Purchase
8219,1644,91.09,91,2024-07-02 01:00:09,Bonus
8220,1644,97.7,97,2024-10-12 02:17:37,Purchase
8221,1645,74.6,74,2025-02-04 20:00:05,Bonus
8222,1645,26.04,26,2024-08-17 07:34:31,Bonus
8223,1645,43.48,43,2025-01-18 18:56:21,Bonus
8224,1645,81.58,81,2024-12-15 12:56:10,Purchase
8225,1645,48.57,48,2024-07-11 11:12:57,Purchase
8226,1646,68.46,68,2024-08-29 08:10:18,Bonus
8227,1646,56.66,56,2024-08-25 07:26:12,Purchase
8228,1646,34.45,34,2025-02-19 11:05:18,Purchase
8229,1646,26.31,26,2024-08-17 01:15:19,Bonus
8230,1646,49.27,49,2024-12-10 00:55:29,Purchase
8231,1647,15.19,15,2024-11-13 11:31:25,Bonus
8232,1647,41.35,41,2024-06-29 17:21:19,Purchase
8233,1647,82.84,82,2024-10-13 14:43:20,Bonus
8234,1647,63.88,63,2024-11-07 11:44:26,Purchase
8235,1647,35.05,35,2025-01-08 13:17:44,Bonus
8236,1648,32.9,32,2025-01-18 10:07:40,Purchase
8237,1648,93.25,93,2024-05-21 06:40:16,Bonus
8238,1648,19.47,19,2024-04-08 00:54:04,Bonus
8239,1648,43.18,43,2024-09-04 15:02:33,Purchase
8240,1648,27.93,27,2024-05-10 18:52:42,Purchase
8241,1649,78.47,78,2025-01-02 11:43:16,Purchase
8242,1649,27.89,27,2024-03-31 16:07:17,Bonus
8243,1649,95.66,95,2025-03-11 22:55:29,Purchase
8244,1649,70.68,70,2024-07-31 04:44:26,Purchase
8245,1649,26.8,26,2024-05-02 02:16:11,Bonus
8246,1650,47.47,47,2024-11-03 19:20:54,Bonus
8247,1650,98.47,98,2025-02-28 11:53:38,Purchase
8248,1650,67.15,67,2024-10-31 07:31:38,Purchase
8249,1650,45.45,45,2024-04-05 00:27:50,Bonus
8250,1650,54.06,54,2024-03-29 05:51:39,Bonus
8251,1651,44.14,44,2024-03-21 22:11:53,Bonus
8252,1651,10.73,10,2024-06-12 22:34:20,Bonus
8253,1651,49.08,49,2024-09-27 15:29:22,Bonus
8254,1651,17.23,17,2025-01-13 12:12:52,Purchase
8255,1651,97.89,97,2024-05-22 17:27:56,Purchase
8256,1652,99.18,99,2024-09-25 13:00:24,Purchase
8257,1652,85.14,85,2024-11-04 09:53:31,Purchase
8258,1652,21.36,21,2025-01-07 11:50:16,Bonus
8259,1652,26.61,26,2024-04-30 07:10:17,Bonus
8260,1652,79.26,79,2025-01-20 22:12:07,Bonus
8261,1653,70.19,70,2024-11-03 10:35:17,Bonus
8262,1653,19.67,19,2025-01-16 01:57:31,Bonus
8263,1653,48.41,48,2024-07-15 07:10:53,Purchase
8264,1653,89.83,89,2025-02-12 05:20:59,Bonus
8265,1653,54.62,54,2024-08-16 06:41:25,Bonus
8266,1654,60.98,60,2024-06-22 07:45:46,Purchase
8267,1654,48.41,48,2024-10-23 12:57:48,Purchase
8268,1654,59.21,59,2024-04-25 01:44:01,Bonus
8269,1654,86.43,86,2024-05-26 02:58:16,Purchase
8270,1654,18.83,18,2024-11-20 16:30:13,Bonus
8271,1655,56.49,56,2024-03-26 12:33:00,Bonus
8272,1655,66.1,66,2024-09-15 10:01:20,Purchase
8273,1655,42.95,42,2024-11-20 22:05:58,Purchase
8274,1655,62.35,62,2025-01-31 06:38:05,Bonus
8275,1655,42.81,42,2025-02-26 13:08:14,Purchase
8276,1656,69.41,69,2024-05-31 22:09:26,Bonus
8277,1656,84.21,84,2024-06-26 08:01:04,Bonus
8278,1656,42.24,42,2024-03-21 07:36:10,Purchase
8279,1656,73.28,73,2024-08-24 21:39:04,Bonus
8280,1656,55.39,55,2024-07-01 19:34:09,Purchase
8281,1657,78.87,78,2024-08-13 12:53:48,Purchase
8282,1657,91.42,91,2024-07-08 23:41:17,Bonus
8283,1657,77.7,77,2024-07-03 22:10:41,Purchase
8284,1657,90.15,90,2024-09-11 15:38:57,Purchase
8285,1657,50.41,50,2024-04-19 21:58:22,Bonus
8286,1658,61.88,61,2024-12-03 00:19:07,Bonus
8287,1658,23.64,23,2024-09-20 22:23:35,Bonus
8288,1658,65.3,65,2024-12-19 10:38:08,Bonus
8289,1658,33.91,33,2024-04-23 14:40:56,Purchase
8290,1658,57.61,57,2025-01-14 00:02:30,Bonus
8291,1659,35.66,35,2025-01-30 20:43:30,Bonus
8292,1659,60.36,60,2025-02-28 04:34:16,Purchase
8293,1659,76.5,76,2024-10-25 16:32:30,Bonus
8294,1659,46.88,46,2024-08-28 00:53:18,Purchase
8295,1659,82.36,82,2024-07-25 23:33:19,Purchase
8296,1660,90.41,90,2024-11-24 12:00:20,Bonus
8297,1660,83.35,83,2024-04-24 09:59:56,Purchase
8298,1660,87.94,87,2024-09-06 11:47:10,Purchase
8299,1660,76.64,76,2024-06-24 13:20:36,Bonus
8300,1660,46.61,46,2024-11-08 19:15:24,Purchase
8301,1661,86.5,86,2024-09-05 16:39:54,Bonus
8302,1661,33.38,33,2024-05-15 10:34:27,Purchase
8303,1661,78.18,78,2024-03-26 07:53:20,Bonus
8304,1661,98.75,98,2025-02-17 02:14:42,Purchase
8305,1661,15.97,15,2025-01-12 21:13:11,Bonus
8306,1662,73.09,73,2024-05-10 11:04:41,Bonus
8307,1662,49.19,49,2025-01-17 18:20:12,Purchase
8308,1662,89.3,89,2024-10-16 15:03:06,Purchase
8309,1662,78.12,78,2024-05-02 01:58:30,Purchase
8310,1662,70.68,70,2024-09-19 02:02:21,Purchase
8311,1663,80.59,80,2024-03-28 11:25:16,Bonus
8312,1663,82.72,82,2024-04-18 18:53:49,Bonus
8313,1663,87.01,87,2024-07-16 07:15:36,Purchase
8314,1663,84.56,84,2024-07-08 00:25:24,Purchase
8315,1663,13.45,13,2024-08-31 04:18:29,Purchase
8316,1664,56.94,56,2024-04-25 23:51:56,Purchase
8317,1664,40.01,40,2024-10-01 15:36:31,Purchase
8318,1664,10.05,10,2025-01-03 22:01:53,Bonus
8319,1664,33.64,33,2024-08-09 12:23:53,Bonus
8320,1664,39.18,39,2024-03-12 07:02:12,Bonus
8321,1665,17.19,17,2024-03-15 09:43:14,Purchase
8322,1665,39.27,39,2024-04-01 21:32:28,Bonus
8323,1665,75.18,75,2024-09-09 11:15:52,Bonus
8324,1665,98.14,98,2025-03-06 15:48:31,Purchase
8325,1665,11.74,11,2024-10-25 06:25:25,Purchase
8326,1666,90.83,90,2024-04-16 22:48:10,Bonus
8327,1666,18.5,18,2024-11-19 18:08:37,Bonus
8328,1666,61.68,61,2024-07-29 09:58:36,Bonus
8329,1666,75.74,75,2024-07-13 19:06:54,Bonus
8330,1666,64.73,64,2024-11-14 17:11:24,Purchase
8331,1667,82.74,82,2024-12-13 11:33:31,Bonus
8332,1667,72.84,72,2025-01-14 18:07:42,Bonus
8333,1667,54.66,54,2024-04-25 09:31:04,Purchase
8334,1667,53.48,53,2024-07-12 04:48:17,Bonus
8335,1667,41.09,41,2024-08-28 09:54:14,Purchase
8336,1668,26.64,26,2024-10-14 20:15:27,Bonus
8337,1668,67.54,67,2024-08-28 23:39:17,Bonus
8338,1668,13.44,13,2024-11-17 00:29:45,Purchase
8339,1668,96.94,96,2024-08-04 19:57:29,Purchase
8340,1668,23.94,23,2024-05-03 19:09:26,Purchase
8341,1669,63.84,63,2024-04-14 15:49:24,Bonus
8342,1669,70.22,70,2025-01-05 08:37:55,Bonus
8343,1669,58.68,58,2025-01-23 19:48:56,Purchase
8344,1669,14.24,14,2024-03-13 22:51:59,Purchase
8345,1669,24.14,24,2025-02-20 11:26:10,Purchase
8346,1670,85.54,85,2024-09-27 13:44:16,Purchase
8347,1670,74.96,74,2024-03-30 08:05:19,Bonus
8348,1670,66.17,66,2024-10-02 23:49:31,Purchase
8349,1670,12.38,12,2024-06-07 19:27:55,Bonus
8350,1670,36.07,36,2024-04-03 06:00:28,Purchase
8351,1671,29.85,29,2025-01-11 00:30:06,Purchase
8352,1671,95.26,95,2024-03-16 14:06:10,Purchase
8353,1671,63.17,63,2024-10-29 10:38:40,Purchase
8354,1671,71.05,71,2024-12-25 13:27:29,Purchase
8355,1671,30.86,30,2024-07-27 14:50:41,Purchase
8356,1672,42.82,42,2024-07-05 10:43:29,Purchase
8357,1672,28.09,28,2024-08-06 03:13:04,Purchase
8358,1672,35.04,35,2025-01-01 20:21:30,Purchase
8359,1672,70.66,70,2024-12-14 01:32:01,Purchase
8360,1672,74.57,74,2024-04-02 14:04:12,Purchase
8361,1673,12.32,12,2024-12-03 11:44:14,Bonus
8362,1673,82.74,82,2024-09-07 07:01:42,Purchase
8363,1673,72.03,72,2024-06-19 00:48:49,Bonus
8364,1673,96.03,96,2024-09-05 03:11:33,Bonus
8365,1673,99.39,99,2025-01-23 08:53:12,Purchase
8366,1674,85.05,85,2024-11-22 07:58:26,Bonus
8367,1674,59.77,59,2024-09-20 23:11:58,Purchase
8368,1674,77.9,77,2024-11-09 07:04:39,Purchase
8369,1674,93.29,93,2024-06-09 00:15:05,Bonus
8370,1674,34.08,34,2024-05-01 21:16:59,Purchase
8371,1675,55.54,55,2025-02-04 11:33:53,Bonus
8372,1675,61.53,61,2024-05-19 15:13:10,Bonus
8373,1675,93.99,93,2024-09-30 10:17:08,Purchase
8374,1675,70.15,70,2024-10-25 17:05:34,Bonus
8375,1675,37.93,37,2024-12-15 23:26:29,Bonus
8376,1676,38.94,38,2024-05-26 22:33:06,Bonus
8377,1676,58.54,58,2024-09-26 11:23:03,Bonus
8378,1676,50.37,50,2025-01-30 20:36:26,Bonus
8379,1676,31.4,31,2025-01-15 07:59:15,Purchase
8380,1676,86.27,86,2024-04-16 22:45:52,Bonus
8381,1677,27.76,27,2024-07-17 07:45:08,Bonus
8382,1677,45.11,45,2024-07-08 01:41:57,Purchase
8383,1677,93.79,93,2024-07-19 18:04:00,Purchase
8384,1677,51.42,51,2024-03-21 16:34:12,Bonus
8385,1677,90.17,90,2024-10-30 13:45:46,Purchase
8386,1678,29.84,29,2024-11-15 20:00:50,Purchase
8387,1678,70.93,70,2024-09-08 06:30:13,Bonus
8388,1678,64.08,64,2025-02-24 06:21:50,Bonus
8389,1678,51.21,51,2025-01-14 02:21:16,Purchase
8390,1678,49.88,49,2024-05-20 08:30:29,Purchase
8391,1679,66.28,66,2025-01-31 01:06:34,Purchase
8392,1679,20.2,20,2024-12-29 21:23:39,Bonus
8393,1679,16.3,16,2025-02-20 02:43:36,Purchase
8394,1679,60.95,60,2025-02-24 22:52:10,Purchase
8395,1679,99.42,99,2025-01-06 14:33:17,Purchase
8396,1680,64.97,64,2024-10-28 21:25:57,Bonus
8397,1680,79.06,79,2024-06-28 13:31:14,Bonus
8398,1680,69.72,69,2024-08-31 03:50:43,Purchase
8399,1680,67.98,67,2024-10-05 10:32:52,Bonus
8400,1680,34.31,34,2025-02-24 02:01:48,Bonus
8401,1681,35.43,35,2024-03-31 02:35:27,Bonus
8402,1681,50.48,50,2024-06-02 12:53:23,Bonus
8403,1681,71.45,71,2024-04-02 15:27:31,Bonus
8404,1681,24.84,24,2024-04-17 17:53:07,Purchase
8405,1681,58.97,58,2024-09-16 00:46:40,Purchase
8406,1682,83.93,83,2025-02-24 15:11:48,Purchase
8407,1682,26.84,26,2024-08-18 15:42:17,Bonus
8408,1682,11.95,11,2025-01-22 01:53:06,Purchase
8409,1682,59.71,59,2025-03-04 10:21:56,Bonus
8410,1682,93.88,93,2024-10-09 13:40:27,Bonus
8411,1683,12.31,12,2025-01-24 01:10:48,Purchase
8412,1683,52.03,52,2024-11-08 10:20:46,Purchase
8413,1683,10.39,10,2024-05-12 09:59:05,Bonus
8414,1683,94.09,94,2024-04-15 04:16:14,Purchase
8415,1683,97.8,97,2024-11-29 18:55:39,Purchase
8416,1684,59.11,59,2024-05-21 22:12:53,Bonus
8417,1684,72.33,72,2024-04-03 14:20:46,Purchase
8418,1684,46.86,46,2024-10-17 19:00:51,Bonus
8419,1684,51.93,51,2025-03-10 11:54:40,Purchase
8420,1684,59.27,59,2024-12-05 01:56:01,Bonus
8421,1685,32.48,32,2024-05-23 05:27:54,Purchase
8422,1685,94.66,94,2024-09-17 20:47:40,Purchase
8423,1685,27.05,27,2025-02-12 11:08:32,Bonus
8424,1685,82.8,82,2025-03-05 12:32:24,Purchase
8425,1685,48.58,48,2024-11-20 14:24:12,Bonus
8426,1686,41.46,41,2025-02-16 16:37:54,Purchase
8427,1686,17.78,17,2024-05-19 23:09:28,Bonus
8428,1686,27.13,27,2024-05-17 20:20:37,Bonus
8429,1686,46.94,46,2025-01-02 05:48:00,Bonus
8430,1686,60.85,60,2024-09-27 12:56:26,Bonus
8431,1687,40.31,40,2024-11-16 15:13:12,Purchase
8432,1687,94.5,94,2024-04-02 10:53:28,Purchase
8433,1687,46.33,46,2024-07-18 23:41:03,Bonus
8434,1687,58.9,58,2024-09-09 06:17:20,Bonus
