order_id,booking_id,screen_id,seat_id,order_datetime,total_cost,delivery_method
7714,5166,1,485,17-02-2025 14:08,44.13,Seat
7715,5168,2,667,11-03-2025 12:22,43.41,Seat
7716,5168,1,54,09-03-2025 16:11,33.78,Counter
7717,5168,4,533,09-03-2025 22:26,24.27,Counter
7718,5169,4,127,11-03-2025 01:30,18.25,Seat
7719,5169,1,584,26-02-2025 01:02,48.94,Counter
7720,5170,3,793,27-02-2025 13:35,27.45,Counter
7721,5170,1,635,06-03-2025 23:21,34.51,Seat
7722,5170,2,811,03-03-2025 15:21,21.95,Counter
7723,5173,3,720,20-02-2025 23:17,41.82,Counter
7724,5174,4,513,11-03-2025 14:47,15.9,Seat
7725,5175,3,336,18-02-2025 06:50,13.16,Counter
7726,5175,2,19,08-03-2025 10:09,30.85,Counter
7727,5175,3,462,19-02-2025 02:14,44.01,Counter
7728,5176,2,441,08-03-2025 19:50,11.65,Seat
7729,5177,3,808,09-03-2025 05:30,32.23,Seat
7730,5177,4,80,09-03-2025 23:11,48.61,Counter
7731,5177,1,163,09-03-2025 18:47,26.89,Counter
7732,5180,2,59,11-03-2025 17:40,41.13,Seat
7733,5182,4,113,11-03-2025 15:08,48.4,Counter
7734,5182,4,381,10-03-2025 06:15,24.78,Seat
7735,5182,1,819,09-03-2025 14:37,23.02,Counter
7736,5183,4,679,10-03-2025 02:11,48.6,Counter
7737,5183,2,168,12-03-2025 10:18,21.93,Counter
7738,5183,2,230,11-03-2025 18:53,10.9,Seat
7739,5184,2,1,24-02-2025 12:18,26.17,Counter
7740,5185,4,652,09-03-2025 02:17,33.6,Counter
7741,5185,4,508,23-02-2025 17:26,44.9,Counter
7742,5185,3,65,24-02-2025 20:04,39.66,Seat
7743,5186,3,321,05-03-2025 04:51,16.1,Seat
7744,5186,3,290,16-02-2025 13:22,20.11,Seat
7745,5186,2,13,24-02-2025 07:13,24.95,Seat
7746,5187,4,657,11-03-2025 17:32,45.46,Counter
7747,5187,1,412,12-03-2025 05:42,29.5,Seat
7748,5187,1,97,11-03-2025 01:28,14.43,Seat
7749,5188,2,439,11-03-2025 05:30,25.1,Counter
7750,5188,1,149,04-03-2025 20:55,23.01,Seat
7751,5188,4,174,12-03-2025 06:58,40.25,Counter
7752,5190,2,418,11-03-2025 04:13,15.78,Seat
7753,5190,4,443,07-03-2025 03:46,16.96,Counter
7754,5190,3,336,03-03-2025 23:21,47.72,Counter
7755,5191,3,589,09-03-2025 21:16,11.76,Counter
7756,5191,4,665,05-03-2025 05:52,24.94,Seat
7757,5192,2,357,07-03-2025 04:54,48.08,Counter
7758,5192,2,399,03-03-2025 22:54,33.25,Seat
7759,5192,4,529,23-02-2025 05:26,45.87,Seat
7760,5194,3,472,12-03-2025 00:41,41.37,Counter
7761,5196,2,723,06-03-2025 08:06,47.74,Counter
7762,5197,4,110,12-03-2025 04:26,13.31,Seat
7763,5197,1,222,10-03-2025 23:33,27.16,Seat
7764,5198,3,352,21-02-2025 04:51,16.15,Counter
7765,5198,4,622,10-03-2025 14:48,29.04,Counter
7766,5198,2,404,09-03-2025 17:42,20.52,Counter
7767,5199,3,524,10-03-2025 09:10,47.48,Seat
7768,5200,2,217,12-03-2025 08:38,24.52,Counter
7769,5200,3,619,12-03-2025 11:12,18.95,Seat
7770,5200,2,502,12-03-2025 07:57,19.99,Counter
7771,5201,3,603,28-02-2025 12:50,25.78,Seat
7772,5202,3,574,11-03-2025 20:21,25.69,Seat
7773,5202,4,279,12-03-2025 06:51,48.29,Counter
7774,5203,4,665,05-03-2025 23:04,40.87,Counter
7775,5203,4,44,23-02-2025 13:03,26.65,Counter
7776,5205,1,601,10-03-2025 23:31,38.53,Counter
7777,5205,3,418,09-03-2025 16:56,23.46,Seat
7778,5206,3,276,02-03-2025 04:35,45.19,Seat
7779,5207,1,538,03-03-2025 06:04,47.41,Seat
7780,5207,4,695,08-03-2025 19:40,14.48,Seat
7781,5208,4,154,06-03-2025 12:44,29.26,Seat
7782,5208,3,392,09-03-2025 12:09,21.63,Counter
7783,5208,1,385,07-03-2025 01:48,47.13,Seat
7784,5210,4,490,12-03-2025 04:50,32.04,Seat
7785,5210,3,431,08-03-2025 22:37,36.79,Seat
7786,5211,2,669,06-03-2025 18:51,45.27,Seat
7787,5211,2,380,09-03-2025 19:53,19.67,Seat
7788,5211,4,262,09-03-2025 07:34,35.75,Seat
7789,5213,1,276,08-03-2025 12:23,19.73,Seat
7790,5214,3,804,28-02-2025 02:36,45.33,Counter
7791,5216,4,684,03-03-2025 02:11,38.39,Seat
7792,5217,2,229,12-03-2025 07:25,19.09,Counter
7793,5217,2,84,11-03-2025 22:32,37.31,Seat
7794,5218,3,673,11-03-2025 20:49,48.57,Seat
7795,5218,2,99,11-03-2025 06:45,42.68,Seat
7796,5218,3,481,12-03-2025 01:01,10.64,Seat
7797,5219,3,632,11-03-2025 20:43,12.55,Counter
7798,5219,2,17,12-03-2025 05:36,12.85,Counter
7799,5221,3,844,02-03-2025 07:24,27.8,Counter
7800,5221,2,46,25-02-2025 15:21,38.35,Counter
7801,5222,3,611,26-02-2025 22:54,47.56,Counter
7802,5222,4,57,27-02-2025 06:05,38.61,Seat
7803,5223,2,806,08-03-2025 02:52,20.5,Counter
7804,5223,3,549,08-03-2025 06:20,37.39,Seat
7805,5223,3,663,08-03-2025 14:12,14.7,Counter
7806,5224,4,198,23-02-2025 22:13,25.83,Seat
7807,5224,4,678,04-03-2025 12:44,38.96,Counter
7808,5227,1,14,07-03-2025 00:11,45.95,Seat
7809,5227,3,443,25-02-2025 02:56,23.04,Counter
7810,5229,1,802,12-03-2025 03:27,45.76,Seat
7811,5231,4,105,20-02-2025 21:43,47.45,Seat
7812,5233,2,660,10-03-2025 19:46,18.57,Counter
7813,5233,3,486,05-03-2025 11:40,31.03,Counter
7814,5233,4,223,11-03-2025 08:33,38.97,Seat
7815,5234,2,716,01-03-2025 18:35,15.8,Counter
7816,5234,4,554,07-03-2025 04:43,27.74,Seat
7817,5236,3,77,22-02-2025 07:48,45.71,Counter
7818,5237,4,367,11-03-2025 19:12,16.32,Counter
7819,5238,1,767,20-02-2025 06:31,38.07,Seat
7820,5238,4,644,08-03-2025 08:01,12.41,Seat
7821,5239,4,830,06-03-2025 00:37,30.58,Counter
7822,5239,4,844,06-03-2025 08:08,46.56,Seat
7823,5240,4,496,11-03-2025 18:48,31.12,Seat
7824,5240,2,436,18-02-2025 22:53,43.59,Seat
7825,5240,2,326,20-02-2025 06:19,17.34,Counter
7826,5242,4,152,12-03-2025 01:25,30.43,Counter
7827,5243,4,672,11-03-2025 00:10,21.38,Seat
7828,5243,2,112,04-03-2025 16:52,17.43,Seat
7829,5246,3,215,05-03-2025 20:57,43.8,Counter
7830,5246,3,661,06-03-2025 13:42,39.54,Counter
7831,5246,3,10,11-03-2025 23:57,49.85,Seat
7832,5247,4,813,12-03-2025 04:38,34.72,Counter
7833,5249,2,313,22-02-2025 06:38,15.91,Counter
7834,5250,3,672,09-03-2025 17:34,34.08,Counter
7835,5251,2,204,10-03-2025 00:34,21.21,Counter
7836,5252,2,614,06-03-2025 23:44,43.69,Counter
7837,5253,3,467,27-02-2025 15:01,35.08,Counter
7838,5253,2,702,10-03-2025 22:25,41.25,Counter
7839,5254,3,394,12-03-2025 01:10,14.32,Counter
7840,5254,3,285,11-03-2025 14:33,37.49,Counter
7841,5254,3,361,09-03-2025 00:13,32.58,Seat
7842,5255,3,398,09-03-2025 13:41,20.6,Seat
7843,5255,3,756,25-02-2025 06:50,38.6,Counter
7844,5256,2,801,09-03-2025 20:48,45.95,Seat
7845,5258,2,239,11-03-2025 20:02,17.41,Counter
7846,5258,4,229,10-03-2025 22:16,38.4,Seat
7847,5258,4,65,10-03-2025 19:09,32.31,Seat
7848,5259,3,603,12-03-2025 00:01,25.95,Counter
7849,5259,3,250,09-03-2025 06:01,13.69,Seat
7850,5260,4,712,09-03-2025 00:50,26.65,Seat
7851,5260,3,550,14-02-2025 10:34,25.92,Seat
7852,5260,3,365,12-03-2025 05:30,48.11,Counter
7853,5261,4,788,10-03-2025 20:40,39.06,Counter
7854,5261,3,784,11-03-2025 06:25,23.69,Seat
7855,5262,4,412,11-03-2025 13:45,13.87,Seat
7856,5264,4,428,26-02-2025 16:03,39.66,Seat
7857,5265,3,211,09-03-2025 11:15,44.47,Seat
7858,5266,3,799,03-03-2025 11:49,15.85,Counter
7859,5266,1,170,09-03-2025 11:30,23.89,Seat
7860,5268,4,448,07-03-2025 17:48,38.87,Counter
7861,5268,1,842,28-02-2025 15:49,47.23,Counter
7862,5268,1,570,27-02-2025 18:27,49.73,Seat
7863,5269,3,92,07-03-2025 04:05,29.67,Seat
7864,5269,4,518,11-03-2025 04:49,12.78,Seat
7865,5270,1,91,11-03-2025 19:30,17.49,Counter
7866,5272,4,200,04-03-2025 17:36,10.33,Counter
7867,5272,4,810,11-03-2025 02:00,36.02,Seat
7868,5273,2,736,11-03-2025 21:55,26.36,Counter
7869,5274,4,755,12-03-2025 08:26,43.91,Counter
7870,5274,4,627,11-03-2025 09:21,37.12,Counter
7871,5274,1,319,11-03-2025 14:51,48.65,Seat
7872,5275,1,179,20-02-2025 16:57,22.57,Seat
7873,5277,2,742,11-03-2025 02:12,21.73,Seat
7874,5277,4,36,10-03-2025 19:28,48.75,Seat
7875,5279,1,314,09-03-2025 09:56,24.26,Seat
7876,5280,3,583,11-03-2025 20:30,21.6,Seat
7877,5280,2,716,03-03-2025 19:53,24.86,Seat
7878,5281,1,599,11-03-2025 16:00,27.82,Seat
7879,5281,3,648,02-03-2025 10:54,18.1,Counter
7880,5281,4,518,18-02-2025 23:57,23.91,Counter
7881,5282,1,616,04-03-2025 19:30,13.82,Seat
7882,5282,4,757,04-03-2025 17:36,31.28,Counter
7883,5282,3,675,13-02-2025 00:43,36.62,Seat
7884,5283,2,445,12-03-2025 08:17,37.14,Seat
7885,5283,3,162,04-03-2025 03:40,11.14,Seat
7886,5284,3,418,20-02-2025 00:41,42,Seat
7887,5284,3,624,26-02-2025 00:54,19.41,Counter
7888,5284,1,528,07-03-2025 10:30,19.05,Seat
7889,5285,3,214,12-03-2025 11:52,16.22,Seat
7890,5285,4,562,12-03-2025 09:27,48.69,Counter
7891,5285,2,402,11-03-2025 02:17,17.27,Seat
7892,5287,2,618,09-03-2025 03:50,21.48,Seat
7893,5288,2,336,08-03-2025 09:04,29.69,Counter
7894,5289,4,492,09-03-2025 05:37,22.79,Seat
7895,5289,2,730,09-03-2025 07:06,31.72,Counter
7896,5289,1,275,11-03-2025 05:11,43.65,Seat
7897,5290,1,774,10-03-2025 07:38,14.96,Counter
7898,5291,2,484,11-03-2025 21:25,49.59,Seat
7899,5291,3,465,12-03-2025 01:33,17.15,Counter
7900,5291,4,410,10-03-2025 18:56,15.04,Counter
7901,5292,3,50,03-03-2025 19:12,35.92,Seat
7902,5293,2,521,16-02-2025 23:19,29.01,Seat
7903,5294,1,326,28-02-2025 22:22,41.25,Counter
7904,5294,1,707,01-03-2025 05:45,49.01,Seat
7905,5295,1,237,12-03-2025 08:37,39.89,Seat
7906,5295,1,205,08-03-2025 22:27,12.42,Seat
7907,5296,2,212,02-03-2025 22:59,49.36,Counter
7908,5297,1,233,01-03-2025 00:10,38.99,Counter
7909,5297,2,613,10-03-2025 01:49,18.84,Counter
7910,5298,1,7,08-03-2025 23:19,21,Seat
7911,5298,2,258,06-03-2025 15:00,31.42,Seat
7912,5298,4,237,08-03-2025 13:36,13.62,Seat
7913,5299,4,278,11-03-2025 19:17,32.75,Seat
7914,5299,3,3,11-03-2025 01:13,38.24,Seat
7915,5299,3,10,10-03-2025 20:36,39.7,Counter
7916,5300,3,550,17-02-2025 09:47,11.06,Seat
7917,5301,3,120,10-03-2025 19:27,10.54,Counter
7918,5301,2,343,11-03-2025 11:08,26.83,Seat
7919,5301,1,718,11-03-2025 13:14,41.66,Counter
7920,5302,1,350,05-03-2025 15:14,27.4,Counter
7921,5303,2,40,21-02-2025 10:57,33.14,Counter
7922,5304,4,384,02-03-2025 19:19,44.96,Seat
7923,5304,4,750,22-02-2025 21:33,26.15,Seat
7924,5305,4,171,28-02-2025 18:45,27.86,Seat
7925,5305,3,201,06-03-2025 20:16,18.41,Seat
7926,5307,2,655,20-02-2025 18:07,35.35,Counter
7927,5307,3,835,10-03-2025 23:20,47.39,Seat
7928,5308,4,748,06-03-2025 17:00,31.04,Counter
7929,5308,2,359,19-02-2025 04:24,24.59,Counter
7930,5308,1,406,27-02-2025 12:45,23.56,Seat
7931,5309,3,445,07-03-2025 23:00,46.3,Seat
7932,5309,4,636,10-03-2025 04:05,46.37,Seat
7933,5311,4,785,08-03-2025 23:03,22.6,Seat
7934,5311,3,769,05-03-2025 15:13,16.96,Seat
7935,5312,1,205,09-03-2025 11:42,38.94,Counter
7936,5312,1,197,08-03-2025 08:26,29.09,Seat
7937,5312,3,278,11-03-2025 08:45,49.96,Counter
7938,5313,3,736,08-03-2025 01:33,22,Seat
7939,5314,1,705,17-02-2025 07:12,31.55,Seat
7940,5314,2,203,02-03-2025 10:10,48.91,Counter
7941,5315,3,295,11-03-2025 18:10,28.64,Seat
7942,5315,3,583,06-03-2025 07:58,20.45,Counter
7943,5315,2,294,11-03-2025 22:50,29.08,Counter
7944,5317,4,621,19-02-2025 22:56,42,Seat
7945,5317,3,544,11-03-2025 22:51,35.16,Counter
7946,5318,4,842,04-03-2025 23:57,38.67,Seat
7947,5319,2,397,04-03-2025 10:01,25.1,Seat
7948,5319,1,251,24-02-2025 18:42,18.25,Counter
7949,5324,4,428,10-03-2025 23:00,38.94,Counter
7950,5325,4,156,04-03-2025 13:50,39.64,Counter
7951,5325,4,741,06-03-2025 04:57,26.3,Seat
7952,5325,3,328,09-03-2025 13:17,17.82,Seat
7953,5326,4,91,02-03-2025 03:09,40.03,Seat
7954,5326,1,693,01-03-2025 12:31,36.09,Seat
7955,5326,3,635,05-03-2025 20:03,44.87,Counter
7956,5327,4,750,07-03-2025 15:23,30.87,Seat
7957,5327,4,506,09-03-2025 01:17,27.32,Counter
7958,5329,1,341,07-03-2025 12:35,33.66,Counter
7959,5329,3,157,02-03-2025 16:45,34.69,Seat
7960,5329,1,740,25-02-2025 05:36,34.31,Counter
7961,5330,4,405,02-03-2025 21:56,20.06,Seat
7962,5331,1,446,03-03-2025 09:52,45.92,Counter
7963,5331,2,406,12-03-2025 03:53,15.16,Counter
7964,5332,4,279,07-03-2025 04:42,24.31,Seat
7965,5333,2,203,03-03-2025 09:39,40.72,Seat
7966,5333,2,273,23-02-2025 20:16,32.31,Seat
7967,5334,4,447,03-03-2025 01:08,26.44,Seat
7968,5334,3,572,08-03-2025 05:39,41.63,Counter
7969,5334,4,337,05-03-2025 13:45,41.21,Counter
7970,5336,3,154,05-03-2025 18:26,49.07,Seat
7971,5338,2,460,09-03-2025 10:11,26.95,Counter
7972,5338,4,316,03-03-2025 11:18,16.81,Counter
7973,5340,3,116,03-03-2025 02:33,34.35,Seat
7974,5340,3,276,02-03-2025 12:51,20.33,Seat
7975,5340,4,681,03-03-2025 22:50,19.51,Counter
7976,5343,3,285,07-03-2025 11:33,22.36,Counter
7977,5343,4,506,08-03-2025 12:38,47.43,Counter
7978,5343,3,761,03-03-2025 10:48,16.09,Seat
7979,5344,3,128,11-03-2025 09:16,12.22,Seat
7980,5345,4,50,12-03-2025 09:25,47.71,Counter
7981,5346,2,87,11-03-2025 12:43,38.32,Seat
7982,5347,1,96,07-03-2025 05:24,15.93,Counter
7983,5348,3,773,05-03-2025 19:53,37.56,Seat
7984,5349,2,87,08-03-2025 00:50,32.6,Seat
7985,5349,4,34,08-03-2025 00:11,18.28,Counter
7986,5350,3,508,11-03-2025 01:03,27.47,Seat
7987,5351,3,676,11-03-2025 18:46,35.67,Counter
7988,5352,4,337,05-03-2025 22:21,27.25,Seat
7989,5353,1,825,10-03-2025 16:34,48.16,Seat
7990,5353,2,290,11-03-2025 20:57,20.69,Seat
7991,5353,4,756,05-03-2025 13:54,20.86,Seat
7992,5357,1,217,25-02-2025 17:16,20.78,Counter
7993,5359,3,720,16-02-2025 00:23,20.44,Seat
7994,5359,1,285,27-02-2025 19:31,30.59,Counter
7995,5360,2,284,11-02-2025 21:49,35.04,Counter
7996,5361,1,570,11-03-2025 18:38,21.42,Seat
7997,5361,4,177,04-03-2025 09:44,44.69,Seat
7998,5362,4,218,07-03-2025 02:18,45.81,Seat
7999,5362,1,828,11-03-2025 06:43,19.33,Counter
8000,5362,1,163,07-03-2025 08:45,17.63,Counter
8001,5363,1,508,09-03-2025 17:11,20.26,Counter
8002,5364,1,622,28-02-2025 16:47,28.57,Seat
8003,5364,4,499,27-02-2025 09:35,24.98,Seat
8004,5364,4,290,06-03-2025 12:36,32.65,Counter
8005,5365,3,66,04-03-2025 01:49,41.37,Seat
8006,5365,3,717,21-02-2025 15:29,26.94,Seat
8007,5366,4,11,08-03-2025 08:07,31.43,Counter
8008,5366,3,264,10-02-2025 20:04,40.63,Counter
8009,5367,1,795,09-03-2025 22:20,48.66,Counter
8010,5368,2,232,07-03-2025 22:13,19.32,Counter
8011,5369,3,817,12-03-2025 03:29,33.69,Seat
8012,5369,2,76,12-03-2025 02:52,46.67,Seat
8013,5369,4,291,12-03-2025 11:21,41.35,Seat
8014,5370,1,302,10-03-2025 11:08,10.76,Counter
8015,5370,3,643,10-03-2025 18:28,45.85,Seat
8016,5370,3,156,11-03-2025 11:35,35.31,Seat
8017,5372,3,696,23-02-2025 03:50,18.4,Seat
8018,5372,2,191,03-03-2025 08:38,39.13,Seat
8019,5373,3,352,12-03-2025 11:02,23.85,Seat
8020,5374,2,395,05-03-2025 06:52,48.3,Seat
8021,5375,3,106,10-03-2025 07:36,40.92,Counter
8022,5376,3,463,04-03-2025 04:28,47.09,Counter
8023,5377,4,724,12-03-2025 05:53,19.27,Seat
8024,5378,2,314,12-03-2025 02:47,36.86,Counter
8025,5378,3,548,09-03-2025 01:11,21.73,Counter
8026,5379,3,639,25-02-2025 10:13,20.03,Counter
8027,5379,1,813,10-03-2025 16:46,29.65,Seat
8028,5379,1,255,21-02-2025 13:48,23.55,Counter
8029,5380,1,221,01-03-2025 09:42,27.1,Counter
8030,5380,4,163,10-03-2025 21:03,20.88,Seat
8031,5381,4,151,05-03-2025 13:12,43.68,Seat
8032,5381,2,798,03-03-2025 20:51,32.67,Seat
8033,5381,4,343,11-03-2025 14:06,41.24,Counter
8034,5383,3,304,12-03-2025 00:59,45.86,Counter
8035,5384,1,377,27-02-2025 08:49,12.93,Seat
8036,5384,1,597,08-03-2025 05:17,48.87,Counter
8037,5385,4,654,12-03-2025 11:32,38.51,Counter
8038,5386,1,690,20-02-2025 17:39,46.74,Counter
8039,5386,4,563,10-03-2025 01:50,10.93,Seat
8040,5386,4,830,26-02-2025 01:12,18.16,Counter
8041,5388,3,511,21-02-2025 03:59,42.7,Seat
8042,5389,1,647,11-03-2025 23:14,34.78,Seat
8043,5390,2,42,26-02-2025 10:23,46.57,Seat
8044,5390,2,44,26-02-2025 08:53,17.15,Counter
8045,5390,2,371,20-02-2025 15:26,33.32,Seat
8046,5394,1,147,20-02-2025 12:01,10.43,Counter
8047,5394,4,250,04-03-2025 06:18,46.31,Counter
8048,5394,1,318,05-03-2025 23:53,10.08,Seat
8049,5395,3,78,12-03-2025 07:16,33.41,Counter
8050,5395,3,498,08-03-2025 00:10,41.55,Seat
8051,5395,2,52,08-03-2025 17:44,25.66,Seat
8052,5396,3,191,07-03-2025 02:59,27.59,Counter
8053,5397,3,233,11-03-2025 19:37,33.9,Seat
8054,5397,4,499,03-03-2025 21:54,16.3,Counter
8055,5398,4,789,04-03-2025 00:30,12.87,Seat
8056,5398,3,185,03-03-2025 13:09,11.38,Counter
8057,5399,3,49,12-03-2025 04:21,46.85,Seat
8058,5399,2,111,11-03-2025 06:52,27.03,Counter
8059,5399,3,363,05-03-2025 12:50,27.17,Seat
8060,5400,4,241,03-03-2025 23:17,19.33,Seat
8061,5400,3,401,12-03-2025 06:12,17.07,Seat
8062,5400,4,227,07-03-2025 23:23,39.66,Seat
8063,5402,2,195,02-03-2025 03:04,38.9,Seat
8064,5403,1,147,12-03-2025 01:15,17.99,Seat
8065,5403,4,136,26-02-2025 06:03,28.68,Counter
8066,5403,1,788,25-02-2025 11:23,30.7,Counter
8067,5404,1,589,10-03-2025 14:57,20.14,Counter
8068,5405,3,39,21-02-2025 10:07,30.31,Counter
8069,5405,2,682,16-02-2025 00:40,24.05,Counter
8070,5405,1,712,16-02-2025 18:19,15.96,Seat
8071,5406,4,265,27-02-2025 12:45,38.12,Counter
8072,5406,3,44,09-03-2025 02:47,21.9,Counter
8073,5408,3,598,08-03-2025 22:37,35.5,Counter
8074,5408,3,37,08-03-2025 06:34,18.22,Counter
8075,5408,2,823,08-03-2025 15:39,19.02,Counter
8076,5410,2,531,10-03-2025 11:07,22.29,Seat
8077,5410,1,812,10-03-2025 07:45,31.65,Counter
8078,5411,1,498,19-02-2025 00:42,33.22,Counter
8079,5411,3,509,24-02-2025 15:19,48.16,Seat
8080,5411,2,72,28-02-2025 05:26,35.98,Seat
8081,5412,1,425,20-02-2025 13:05,19.46,Seat
8082,5413,1,338,06-03-2025 00:57,24.58,Counter
8083,5414,1,317,25-02-2025 05:09,36.45,Seat
8084,5414,4,214,09-03-2025 12:32,16.74,Counter
8085,5414,2,306,03-03-2025 11:23,29.12,Counter
8086,5415,3,646,08-03-2025 13:07,14.93,Counter
8087,5415,2,119,08-03-2025 02:24,24.65,Counter
8088,5415,1,200,07-03-2025 06:27,47.78,Seat
8089,5416,4,592,05-03-2025 18:35,13.16,Counter
8090,5417,3,32,22-02-2025 08:07,21.83,Counter
8091,5417,4,785,23-02-2025 20:54,28.64,Seat
8092,5418,4,632,07-03-2025 16:32,40.45,Counter
8093,5418,1,305,03-03-2025 13:45,11.99,Counter
8094,5418,1,142,27-02-2025 03:56,44.56,Counter
8095,5419,3,299,09-03-2025 03:49,17.53,Counter
8096,5419,3,190,11-03-2025 06:26,20.85,Counter
8097,5420,4,479,10-03-2025 09:07,32.76,Counter
8098,5420,4,362,09-03-2025 04:23,45.19,Seat
8099,5421,4,577,11-03-2025 06:43,16.23,Seat
8100,5421,4,715,12-03-2025 11:18,27.36,Seat
8101,5423,1,218,11-03-2025 14:35,14.45,Seat
8102,5423,3,186,26-02-2025 12:25,12.84,Seat
8103,5425,4,823,03-03-2025 11:32,44.93,Counter
8104,5427,3,175,06-03-2025 13:03,39.54,Counter
8105,5427,3,331,08-03-2025 08:24,15.45,Counter
8106,5427,3,91,09-03-2025 02:31,34.52,Seat
8107,5428,3,222,12-03-2025 02:08,33.98,Counter
8108,5428,2,487,10-03-2025 00:26,31.27,Seat
8109,5429,1,460,10-03-2025 06:51,46.22,Counter
8110,5429,2,519,17-02-2025 19:51,10.22,Seat
8111,5429,1,26,18-02-2025 17:08,14.24,Counter
8112,5431,1,242,09-03-2025 13:37,38.55,Seat
8113,5431,2,90,09-03-2025 14:05,20.03,Seat
8114,5432,3,604,23-02-2025 03:55,40.5,Counter
8115,5433,3,821,07-03-2025 11:09,23.91,Counter
8116,5434,3,673,02-03-2025 01:10,46.4,Counter
8117,5434,3,646,22-02-2025 02:09,28.91,Seat
8118,5435,4,392,12-03-2025 05:37,47.47,Counter
8119,5435,3,641,12-03-2025 10:06,27.85,Counter
8120,5436,4,749,08-03-2025 06:18,23.82,Seat
8121,5436,2,768,19-02-2025 08:56,18.84,Seat
8122,5436,4,501,10-03-2025 17:32,19.76,Seat
8123,5437,3,748,01-03-2025 05:24,43.02,Seat
8124,5437,4,537,07-03-2025 23:15,44.8,Seat
8125,5438,2,113,07-03-2025 16:37,14.22,Seat
8126,5438,2,582,08-03-2025 17:25,35.86,Counter
8127,5439,4,26,10-03-2025 18:54,43.72,Counter
8128,5440,2,523,11-03-2025 22:54,47.97,Counter
8129,5440,1,47,09-03-2025 02:46,19.51,Seat
8130,5440,2,418,09-03-2025 04:37,18.51,Seat
8131,5442,2,179,07-03-2025 02:41,25.79,Seat
8132,5442,3,342,03-03-2025 08:12,15.25,Seat
8133,5442,4,224,06-03-2025 18:55,36.4,Counter
8134,5443,2,301,21-02-2025 20:40,32.35,Counter
8135,5445,1,154,27-02-2025 07:01,16,Counter
8136,5445,1,563,10-03-2025 02:14,16.96,Counter
8137,5446,4,747,11-03-2025 06:00,29.45,Counter
8138,5447,4,512,01-03-2025 23:14,41.8,Seat
8139,5448,3,49,28-02-2025 06:17,11.44,Seat
8140,5449,3,686,04-03-2025 03:33,41.14,Seat
8141,5450,4,690,28-02-2025 18:36,30.9,Counter
8142,5450,2,441,25-02-2025 21:42,11.07,Counter
8143,5450,4,571,10-03-2025 06:02,42.76,Counter
8144,5451,3,513,07-03-2025 12:45,19.25,Seat
8145,5452,1,428,09-03-2025 23:45,41.6,Seat
8146,5452,3,152,10-03-2025 23:09,33.51,Counter
8147,5453,4,319,08-03-2025 12:56,38.88,Seat
8148,5453,2,215,09-03-2025 09:30,43.37,Seat
8149,5453,4,355,02-03-2025 04:16,43.27,Counter
8150,5454,1,692,11-03-2025 20:05,47.9,Seat
8151,5455,2,751,06-03-2025 12:42,12.24,Counter
8152,5455,4,841,03-03-2025 09:09,48.3,Counter
8153,5455,2,73,10-03-2025 07:00,43.8,Counter
8154,5456,3,629,06-03-2025 09:28,31.85,Counter
8155,5456,1,686,04-03-2025 18:33,23.58,Seat
8156,5456,1,619,07-03-2025 13:33,33.24,Seat
8157,5458,1,431,24-02-2025 05:14,12.84,Counter
8158,5459,4,504,21-02-2025 20:38,29.49,Counter
8159,5459,3,393,07-03-2025 04:31,45.03,Seat
8160,5460,4,569,17-02-2025 07:48,25.32,Seat
8161,5461,2,45,10-03-2025 16:01,22.4,Seat
8162,5464,3,607,26-02-2025 20:04,16.17,Seat
8163,5464,3,714,15-02-2025 05:18,30.33,Seat
8164,5464,4,40,27-02-2025 09:47,21.46,Counter
8165,5465,2,160,28-02-2025 10:28,30.75,Counter
8166,5466,3,717,04-03-2025 06:56,46.32,Counter
8167,5466,2,77,05-03-2025 01:26,10.35,Seat
8168,5466,1,739,27-02-2025 07:40,29.74,Seat
8169,5469,1,247,04-03-2025 04:51,48.78,Counter
8170,5469,2,580,23-02-2025 01:31,27.73,Seat
8171,5471,1,177,02-03-2025 02:38,17.32,Seat
8172,5471,2,354,09-03-2025 11:37,47.79,Seat
8173,5471,2,694,04-03-2025 09:01,11.2,Counter
8174,5472,1,202,09-03-2025 11:26,24.72,Counter
8175,5473,4,632,08-03-2025 04:49,41.98,Counter
8176,5473,4,652,05-03-2025 06:21,18.05,Seat
8177,5473,3,488,10-03-2025 02:59,30.67,Counter
8178,5475,4,780,04-03-2025 07:15,17.75,Counter
8179,5475,4,320,21-02-2025 06:32,29.97,Counter
8180,5475,1,264,25-02-2025 13:07,15.53,Counter
8181,5476,2,647,10-03-2025 11:25,19.38,Seat
8182,5477,4,423,23-02-2025 13:34,30.61,Counter
8183,5478,3,451,19-02-2025 07:00,34.01,Seat
8184,5479,1,753,02-03-2025 08:10,11.4,Seat
8185,5479,4,462,07-03-2025 00:50,32.82,Seat
8186,5480,1,613,26-02-2025 05:40,38.93,Seat
8187,5480,2,466,03-03-2025 22:33,27.14,Seat
8188,5480,3,481,25-02-2025 12:18,20.48,Counter
8189,5483,2,358,23-02-2025 09:14,36.62,Counter
8190,5484,4,175,11-03-2025 03:27,18.34,Seat
8191,5484,1,448,09-03-2025 11:45,28.91,Seat
8192,5486,4,428,11-03-2025 21:31,44.77,Seat
8193,5487,3,146,24-02-2025 09:42,25.51,Seat
8194,5488,3,215,05-03-2025 09:11,10.71,Seat
